2L⸮"]⸮⸮
Send any character to begin DMP programming and demo: 
Initializing I2C devices...
Testing device connections...
MPU6050 connection successful
Initializing DMP...
Enabling DMP...
Enabling interrupt detection (Arduino external interrupt 0)...
DMP ready! Waiting for first interrupt...
ypr	41.02		27.13		59.17
ypr	45.96		-48.20		31.18
ypr	44.82		32.77		25.24
ypr	45.34		-50.52		-37.24
ypr	45.06		-39.89		49.88
ypr	972.60		18.37		-51.34
ypr	-437.24		1.96		45.57
ypr	136.06		-76.54		11.61
ypr	46.50		-62.01		-22.55
ypr	44.83		43.33		-33.23
ypr	44.85		-8.02		21.18
ypr	45.09		52.35		-34.86
ypr	45.15		-7.92		2.66
ypr	45.08		67.87		15.06
ypr	438.81		-6.03		60.59
ypr	-523.24		0.02		44.00
ypr	39.22		0.01		44.00
ypr	46.36		0.02		44.00
ypr	44.86		0.01		44.00
ypr	44.59		0.01		44.01
ypr	45.16		0.02		44.01
ypr	45.09		0.02		44.01
ypr	44.91		0.02		44.01
ypr	44.98		0.02		44.01
ypr	44.78		0.01		44.03
ypr	44.86		0.01		44.03
ypr	45.04		0.02		44.03
ypr	45.02		0.02		44.02
ypr	45.38		0.01		44.03
ypr	45.14		0.02		44.03
ypr	45.31		0.02		44.03
ypr	45.16		0.02		44.04
ypr	45.33		0.02		44.03
ypr	45.07		0.01		44.03
ypr	44.94		0.01		44.04
ypr	45.03		0.02		44.03
ypr	45.30		0.02		44.03
ypr	44.97		0.02		44.05
ypr	117.41		0.01		44.05
ypr	451.71		1.12		-68.99
ypr	-357.93		-4.15		-57.27
ypr	-220.41		-0.00		0.01
ypr	43.62		0.01		0.01
ypr	307.03		-0.00		0.01
ypr	153.11		-27.82		43.45
ypr	195.55		-56.34		28.20
ypr	-107.79		-1.26		41.22
ypr	47.41		9.91		-27.42
ypr	41.73		-42.64		46.95
ypr	152.40		5.11		83.06
ypr	45.86		-16.86		64.05
ypr	273.55		32.49		-5.75
ypr	-102.10		-48.79		10.84
ypr	-444.66		-20.60		-67.89
ypr	454.37		-23.38		-31.00
ypr	-258.35		-4.95		83.26
ypr	154.09		9.80		-78.65
ypr	181.54		10.42		-76.54
ypr	240.45		10.77		-75.11
ypr	-301.75		5.44		-78.92
ypr	-34.37		0.05		0.15
ypr	62.50		-0.15		0.15
ypr	50.28		0.06		0.37
ypr	99.49		0.06		0.37
ypr	-16.17		-51.47		-26.55
ypr	82.51		64.30		-1.33
ypr	45.47		60.80		-27.61
ypr	68.59		-51.68		-32.13
ypr	238.05		19.19		-12.55
ypr	46.54		5.46		-11.61
ypr	44.93		2.25		-4.72
ypr	45.15		13.08		-8.29
ypr	266.03		8.69		-4.84
ypr	-114.21		15.01		63.82
ypr	-94.50		20.31		-69.56
ypr	-47.70		50.18		7.01
ypr	-307.74		-56.13		-23.71
ypr	786.53		-56.14		-23.70
ypr	-264.41		8.86		51.74
ypr	-34.38		8.83		51.68
ypr	397.77		-42.37		-30.59
ypr	-670.76		-41.27		-30.03
ypr	796.15		-38.93		-33.33
ypr	-84.97		55.62		1.95
ypr	-288.20		64.57		-21.68
ypr	374.66		-73.13		-9.15
ypr	-210.33		-64.70		-4.48
ypr	45.75		71.44		-17.08
ypr	45.59		-39.74		-39.22
ypr	44.93		-19.61		-64.43
ypr	45.00		63.67		8.96
ypr	45.00		-43.86		-23.57
ypr	45.07		-80.57		-4.03
ypr	45.23		-36.71		-45.16
ypr	45.00		25.31		-61.57
ypr	45.58		-11.07		-59.32
ypr	41.87		-56.73		-33.27
ypr	218.51		50.45		-32.79
ypr	46.39		-10.35		10.13
ypr	44.61		9.20		-11.71
ypr	45.07		-23.65		4.81
ypr	45.00		-19.05		15.19
ypr	45.37		-2.34		-8.20
ypr	265.87		-21.06		8.73
ypr	-344.47		-48.51		-21.32
ypr	42.07		-48.50		-21.33
ypr	42.84		-35.72		53.96
ypr	145.69		7.84		52.07
ypr	63.09		7.74		52.19
ypr	45.47		7.72		51.91
ypr	30.89		7.73		51.90
ypr	51.13		7.68		51.84
ypr	34.77		7.70		51.64
ypr	-55.02		6.88		51.79
ypr	403.14		-5.74		8.48
ypr	48.12		57.36		11.50
ypr	79.89		79.97		-6.66
ypr	-349.20		-15.44		-52.16
ypr	-144.15		33.75		-54.38
ypr	224.69		51.50		-26.99
ypr	7.38		0.07		0.47
ypr	37.42		-0.47		0.48
ypr	44.05		0.33		0.19
ypr	63.82		-0.19		0.19
ypr	71.09		0.07		0.19
ypr	48.18		-72.05		-15.75
ypr	45.02		-79.17		9.02
ypr	45.29		-63.24		25.19
ypr	94.90		3.02		85.83
ypr	-143.04		-0.02		-62.96
ypr	27.28		0.02		-61.77
ypr	-65.82		0.02		-62.91
ypr	322.15		0.12		-61.86
ypr	282.45		0.06		-60.84
ypr	-453.19		0.06		-66.59
ypr	648.44		-0.05		-76.72
ypr	-304.69		55.02		-34.79
ypr	42.61		55.17		-34.64
ypr	39.89		62.73		-26.96
FIFO overflow!
ypr	50.48		-48.52		-21.31
ypr	45.26		-48.51		-21.31
ypr	45.06		-48.51		-21.31
ypr	44.94		-48.51		-21.31
ypr	45.14		-48.51		-21.31
ypr	45.22		-48.51		-21.31
ypr	44.93		-48.52		-21.31
ypr	45.15		-48.52		-21.31
ypr	45.00		-48.52		-21.31
ypr	45.24		-48.52		-21.31
ypr	45.29		-48.52		-21.31
ypr	45.00		-48.52		-21.31
ypr	45.15		-48.52		-21.32
ypr	45.01		-48.52		-21.32
ypr	44.91		-48.52		-21.31
ypr	45.30		-48.52		-21.31
ypr	42.37		-48.52		-21.31
ypr	401.43		-22.69		38.17
ypr	-309.34		0.00		44.28
ypr	9.46		-11.48		67.53
ypr	435.03		-10.36		-74.54
ypr	-309.22		0.05		-0.04
ypr	45.27		48.70		37.10
ypr	45.29		8.01		-81.71
ypr	-4.18		59.10		25.28
ypr	44.86		-3.80		84.96
ypr	45.06		-0.31		58.82
ypr	45.08		7.07		1.36
ypr	87.49		-4.65		53.76
ypr	45.29		-9.35		71.49
ypr	-174.96		42.19		-19.29
ypr	585.60		42.19		-19.29
ypr	-273.95		42.18		-19.30
ypr	45.01		63.84		22.14
ypr	42.77		76.13		11.66
ypr	47.68		-48.51		-21.30
ypr	45.23		-48.52		-21.31
ypr	45.01		-48.52		-21.31
ypr	106.72		0.00		90.00
ypr	45.31		-35.11		54.89
ypr	304.75		36.41		-53.47
ypr	-330.68		0.02		44.33
ypr	42.78		0.01		44.33
ypr	45.43		0.00		44.33
ypr	45.02		0.02		44.33
ypr	45.05		-0.01		44.33
ypr	44.80		0.02		44.33
ypr	44.92		0.01		44.34
ypr	45.06		0.02		44.33
ypr	44.92		0.00		44.34
ypr	45.04		0.02		44.33
ypr	45.16		0.02		44.33
ypr	45.02		0.02		44.33
ypr	45.17		0.02		44.35
ypr	45.10		0.02		44.35
ypr	45.29		0.01		44.35
ypr	45.28		0.02		44.35
ypr	45.10		0.02		44.35
ypr	44.99		0.02		44.35
ypr	45.27		0.01		44.35
ypr	45.43		0.02		44.35
ypr	45.14		0.02		44.35
ypr	45.37		0.02		44.35
ypr	45.17		0.01		44.35
ypr	45.30		0.02		44.35
ypr	45.15		0.01		44.35
ypr	44.92		0.00		44.35
ypr	45.08		-0.01		44.37
ypr	45.34		0.02		44.36
ypr	45.08		0.02		44.36
ypr	44.99		0.02		44.36
ypr	100.69		0.02		44.36
ypr	-179.12		57.60		-10.04
ypr	265.40		15.36		70.53
ypr	46.20		-51.00		33.48
ypr	349.65		87.31		-0.29
ypr	-182.62		16.53		-68.10
ypr	43.38		45.40		22.05
ypr	150.65		29.80		-59.48
ypr	45.47		9.02		-3.52
ypr	42.69		-7.55		-82.34
ypr	-2.76		5.11		83.06
ypr	215.74		1.76		51.49
ypr	-251.59		-11.17		-76.63
ypr	45.87		-58.39		-4.04
ypr	-154.50		33.98		51.54
ypr	459.77		51.21		-30.98
ypr	-403.25		16.06		71.24
ypr	557.35		43.88		-45.64
ypr	-150.04		45.29		22.89
ypr	-211.33		17.42		69.51
ypr	188.92		33.11		53.04
ypr	76.04		48.13		25.93
ypr	26.01		19.07		51.14
ypr	130.58		-26.11		-58.53
ypr	-23.46		-29.81		18.95
ypr	322.62		-56.11		-23.71
ypr	29.17		-56.08		-23.72
ypr	-218.24		-56.08		-23.69
ypr	-2.69		0.01		44.42
ypr	45.10		0.01		44.43
ypr	44.99		0.02		44.44
ypr	44.96		0.01		44.44
ypr	94.18		0.01		44.42
ypr	102.43		58.51		3.66
ypr	-125.01		45.42		-44.18
ypr	451.93		11.14		72.12
ypr	-424.07		-0.00		0.01
ypr	42.78		0.01		0.00
ypr	45.73		0.00		0.00
ypr	223.07		-48.52		-21.32
ypr	46.01		-48.52		-21.32
ypr	44.92		-48.52		-21.31
ypr	45.21		-48.52		-21.31
ypr	42.54		-48.52		-21.31
ypr	340.11		30.48		-59.07
ypr	-305.78		29.41		59.52
ypr	98.00		-54.87		-25.25
ypr	-112.56		-30.62		-3.00
ypr	50.47		-20.94		-23.11
ypr	52.26		-25.13		-14.70
ypr	192.00		-23.27		-18.46
ypr	4.97		-1.14		1.15
ypr	58.94		-1.26		3.07
ypr	40.77		-1.31		1.29
ypr	33.36		0.52		1.42
ypr	35.23		0.57		-0.56
ypr	65.28		-1.59		3.86
ypr	36.30		29.81		59.42
ypr	45.10		-27.98		-51.92
ypr	84.93		6.80		-43.49
ypr	-89.93		-5.55		-20.28
ypr	146.15		-21.61		-28.94
ypr	69.01		-15.79		72.94
ypr	45.09		-1.97		71.37
ypr	45.06		49.09		-40.88
ypr	-60.42		0.00		90.00
ypr	257.10		-5.54		11.29
ypr	-286.73		-10.77		18.19
ypr	346.68		-3.42		6.35
ypr	-170.24		-8.80		17.28
ypr	191.40		-12.58		28.15
ypr	-68.79		0.03		-0.88
ypr	42.23		0.03		-0.82
ypr	46.45		0.03		-0.75
ypr	33.79		0.03		-0.54
ypr	40.53		0.03		-0.49
ypr	69.58		0.03		-0.17
ypr	152.07		0.03		0.09
ypr	208.84		-37.36		13.73
ypr	118.74		-30.18		-3.95
ypr	-191.55		-40.23		23.21
ypr	301.89		55.78		-6.47
ypr	-418.58		28.11		51.18
ypr	327.21		61.40		5.52
ypr	-115.43		53.46		15.32
ypr	-119.94		19.18		34.85
ypr	536.81		38.55		49.79
ypr	-198.46		-60.38		10.53
ypr	10.51		72.91		13.22
ypr	45.36		0.52		71.49
ypr	44.95		1.36		-37.47
ypr	44.93		-5.87		-83.32
ypr	45.07		-7.93		22.52
ypr	45.08		15.40		20.82
ypr	44.93		19.81		-46.28
ypr	350.63		4.97		57.30
ypr	-54.09		-80.46		9.43
ypr	-144.79		-41.46		-42.67
ypr	63.64		67.63		21.44
ypr	315.52		-65.65		23.26
ypr	-224.04		53.39		31.24
ypr	29.20		37.14		-44.99
ypr	70.61		20.10		-51.45
ypr	68.85		20.33		-55.03
ypr	-1.80		51.96		-34.93
ypr	57.31		-7.57		-43.40
ypr	154.19		26.09		-8.56
ypr	184.94		5.84		-3.05
ypr	-203.53		59.89		19.24
ypr	46.02		-17.88		29.40
ypr	-200.37		-19.33		29.66
ypr	284.02		-24.19		39.55
ypr	264.69		-21.47		34.42
ypr	-91.52		-12.04		30.07
ypr	-44.33		-12.52		28.89
ypr	58.28		-10.71		21.38
ypr	2.42		0.02		44.57
ypr	45.11		0.02		44.57
ypr	45.12		-0.01		44.57
ypr	44.81		0.00		44.57
ypr	192.17		-15.92		69.71
ypr	87.24		6.50		-80.84
ypr	145.84		12.56		-62.89
ypr	-350.94		-0.00		0.01
ypr	43.86		0.00		0.01
ypr	45.28		0.00		0.00
ypr	44.93		0.01		0.01
ypr	45.00		0.01		0.00
ypr	203.51		58.92		4.33
ypr	67.08		66.19		-20.49
ypr	45.04		-13.31		-72.91
ypr	178.76		72.66		13.43
ypr	84.83		-56.14		-23.69
ypr	-25.08		-56.12		-23.72
ypr	-13.18		-56.06		-23.72
ypr	-6.86		-56.08		-23.68
ypr	21.11		-56.09		-23.72
ypr	207.98		-56.12		-23.70
ypr	62.45		-56.14		-23.68
ypr	0.33		-56.13		-23.69
ypr	-312.83		-56.13		-23.71
ypr	176.80		-56.12		-23.69
ypr	86.53		-56.14		-23.67
ypr	66.75		-56.16		-23.70
ypr	52.99		-56.15		-23.69
ypr	170.87		-56.14		-23.69
ypr	81.71		-56.17		-23.69
ypr	-57.49		-56.15		-23.70
ypr	-90.38		-56.10		-23.72
ypr	2.99		-56.08		-23.70
ypr	100.77		-56.11		-23.70
ypr	80.85		-56.12		-23.71
ypr	58.65		-56.14		-23.69
ypr	-3.42		-56.14		-23.67
ypr	58.73		-56.11		-23.69
ypr	-9.90		-56.12		-23.68
ypr	-3.04		-56.11		-23.68
ypr	87.14		-56.08		-23.67
ypr	136.96		-56.13		-23.70
ypr	117.10		-56.15		-23.71
ypr	1.97		-56.20		-23.72
ypr	-61.60		31.50		-15.93
ypr	363.08		-47.19		-17.18
ypr	-69.23		-68.87		-12.44
ypr	34.18		-56.35		2.09
ypr	-137.00		68.38		-13.25
ypr	-51.73		56.83		-16.25
ypr	298.84		70.29		-17.30
ypr	33.30		48.91		-41.09
ypr	216.15		-38.33		44.94
ypr	-389.15		-54.31		31.24
ypr	395.81		-49.40		38.71
ypr	-91.08		-48.92		22.88
FIFO overflow!
ypr	46.08		-48.54		-21.27
ypr	45.31		-48.53		-21.27
ypr	45.16		-48.53		-21.27
ypr	43.50		-48.53		-21.27
ypr	274.06		56.37		33.47
ypr	-260.96		1.42		-39.67
ypr	119.37		-7.85		-71.61
ypr	49.19		-4.02		-51.15
ypr	144.06		-14.21		65.13
ypr	45.60		35.56		-2.58
ypr	45.09		5.17		11.92
ypr	45.15		-6.48		4.29
ypr	45.15		4.72		10.73
ypr	44.92		-54.01		-7.01
ypr	45.15		4.78		8.34
ypr	-55.70		-28.74		45.75
ypr	99.88		-82.73		6.02
ypr	125.39		-10.73		79.21
ypr	-120.21		5.11		83.06
ypr	44.52		24.47		50.92
ypr	45.10		2.98		79.33
ypr	45.15		-8.68		-81.15
ypr	45.30		-5.55		57.34
ypr	44.93		11.40		54.24
ypr	44.85		-5.08		49.42
ypr	45.00		12.98		-64.06
ypr	45.15		-4.69		73.43
ypr	45.30		5.29		-22.81
ypr	74.99		17.17		-42.35
ypr	-104.72		4.54		-8.29
ypr	44.74		-32.36		34.95
ypr	406.78		-26.19		45.61
ypr	-121.03		0.00		90.00
ypr	44.49		29.06		-60.61
ypr	45.09		-1.04		11.27
ypr	45.00		57.61		7.84
ypr	45.00		-5.65		40.79
ypr	44.99		-4.45		-84.67
ypr	45.01		-12.49		70.70
ypr	45.15		-1.38		57.58
ypr	45.30		22.99		-50.26
ypr	4.86		29.28		35.23
ypr	8.35		0.01		44.59
ypr	44.73		-0.01		44.60
ypr	45.00		0.02		44.59
ypr	44.99		0.02		44.59
ypr	45.06		0.00		44.60
ypr	45.06		0.02		44.59
ypr	44.94		0.00		44.60
ypr	44.86		0.01		44.60
ypr	45.34		0.00		44.60
ypr	45.18		0.01		44.60
ypr	45.39		0.02		44.60
ypr	45.32		0.02		44.60
ypr	44.99		0.01		44.60
ypr	45.30		0.01		44.60
ypr	45.19		-0.01		44.60
ypr	45.07		0.00		44.60
ypr	45.00		-0.01		44.60
ypr	45.29		-0.01		44.60
ypr	45.17		0.00		44.60
ypr	45.32		0.02		44.60
ypr	44.96		0.00		44.60
ypr	45.14		0.02		44.59
ypr	45.28		0.02		44.60
ypr	44.93		0.02		44.60
ypr	45.14		0.02		44.60
ypr	45.38		0.01		44.60
ypr	80.31		-0.01		44.60
ypr	55.49		7.36		64.27
ypr	45.15		-25.58		-23.70
ypr	34.76		-29.39		20.86
ypr	112.02		-27.44		13.11
ypr	-71.89		19.27		-70.05
ypr	94.82		9.97		29.35
ypr	45.58		-38.69		37.83
ypr	60.92		52.88		27.81
ypr	26.69		20.48		-61.32
ypr	26.73		27.62		58.61
ypr	239.42		0.00		90.00
ypr	22.17		42.17		-19.26
ypr	3.31		42.21		-19.26
ypr	104.86		42.21		-19.29
ypr	79.63		42.20		-19.25
ypr	-151.38		0.04		-0.04
ypr	240.71		-45.76		43.37
ypr	-267.79		-0.00		0.01
ypr	44.35		0.00		0.01
ypr	162.46		0.00		0.00
ypr	53.47		-32.50		53.42
ypr	36.78		-24.97		-54.76
ypr	-78.81		-0.06		-66.57
ypr	217.54		0.06		-69.73
ypr	-174.57		-0.09		-60.72
ypr	155.83		0.04		-62.66
ypr	301.64		0.00		-56.76
ypr	43.02		36.14		13.62
ypr	45.09		-44.93		39.98
ypr	44.78		31.29		-36.23
ypr	45.30		38.10		-51.78
ypr	-149.23		0.00		90.00
ypr	102.04		-17.15		-19.05
ypr	-2.01		-24.66		-51.82
ypr	35.04		-75.79		10.90
ypr	-72.08		-0.00		0.01
ypr	44.86		0.00		0.00
ypr	45.36		-0.00		0.01
ypr	44.85		0.01		0.01
ypr	45.07		0.01		0.01
ypr	45.23		0.00		0.00
ypr	45.15		0.01		0.00
ypr	45.00		0.00		0.00
ypr	45.30		0.01		0.01
ypr	45.15		0.01		0.01
ypr	170.54		23.00		66.70
ypr	45.69		-7.78		-79.41
ypr	28.14		-3.26		-85.76
ypr	53.95		72.66		13.43
ypr	163.07		5.33		53.32
ypr	-72.39		-45.38		-2.71
ypr	61.74		51.80		6.64
ypr	44.88		-55.76		0.62
ypr	45.06		15.00		-68.27
ypr	45.30		-58.60		29.16
ypr	45.30		-3.99		71.18
ypr	28.21		44.66		-37.40
ypr	-56.61		21.72		-27.86
ypr	160.71		9.13		-20.73
ypr	-98.09		-73.31		-6.03
ypr	170.43		-8.48		11.91
ypr	45.27		22.68		43.04
ypr	44.95		-2.85		-61.70
ypr	43.72		16.73		71.18
ypr	227.84		3.73		-2.47
ypr	-123.63		-8.39		79.95
ypr	44.54		-37.76		38.42
ypr	-89.24		0.00		90.00
ypr	166.94		-18.50		29.02
ypr	-129.39		46.87		-39.12
ypr	222.69		43.41		-27.36
ypr	10.70		12.57		-53.17
ypr	223.81		-2.45		-16.86
ypr	50.28		61.59		14.24
ypr	-207.25		-62.03		22.64
ypr	66.76		-41.84		31.46
ypr	17.38		-37.85		15.14
ypr	120.09		-42.22		40.19
ypr	47.42		-41.96		43.03
ypr	41.13		-42.21		35.92
ypr	29.66		-38.70		51.30
ypr	90.85		-27.30		-10.15
ypr	45.18		-31.39		58.23
ypr	-63.84		0.00		0.01
ypr	44.98		0.00		0.00
ypr	45.05		0.00		0.00
ypr	45.15		0.00		0.00
ypr	45.00		0.01		0.00
ypr	45.00		0.01		0.01
ypr	45.07		-0.00		0.01
ypr	44.93		0.01		0.01
ypr	45.15		0.00		0.00
ypr	44.92		0.00		0.01
ypr	45.15		-0.00		0.01
ypr	45.22		0.01		0.00
ypr	45.07		0.00		0.01
ypr	45.00		0.00		0.00
ypr	45.15		0.01		0.01
ypr	45.07		0.00		0.01
ypr	155.47		0.01		0.00
ypr	51.36		48.00		-24.93
ypr	28.91		68.37		-12.09
ypr	153.37		72.66		13.43
ypr	128.01		-0.01		51.57
ypr	-139.88		-40.40		39.09
ypr	60.60		-14.15		74.67
ypr	45.34		-6.38		66.68
ypr	45.14		9.83		64.12
ypr	29.32		-25.72		31.98
ypr	29.53		15.21		-48.89
ypr	74.71		57.12		-15.84
ypr	32.23		55.12		-32.19
ypr	45.04		-17.84		40.07
ypr	17.03		0.00		44.58
ypr	45.03		0.02		44.58
ypr	45.30		0.02		44.58
ypr	44.86		0.01		44.58
FIFO overflow!
ypr	74.45		-48.54		-21.27
ypr	44.02		-48.54		-21.27
ypr	215.33		39.94		-45.90
ypr	-124.94		0.19		82.01
ypr	121.40		48.74		-22.64
ypr	138.99		12.83		71.10
ypr	-71.12		-4.85		5.58
ypr	107.30		-5.15		4.65
ypr	-149.17		5.85		-6.95
ypr	30.37		-4.77		4.32
ypr	253.58		6.99		4.35
ypr	-93.83		-6.78		6.07
ypr	67.79		3.53		-4.19
ypr	46.74		40.59		49.11
ypr	45.22		7.52		-82.40
ypr	196.42		47.03		36.66
ypr	48.64		-0.00		51.63
ypr	23.01		0.00		51.65
ypr	69.00		0.00		51.68
ypr	-113.16		-0.00		51.62
ypr	-14.94		20.59		-59.03
ypr	44.88		20.58		-59.04
ypr	45.15		20.59		-59.03
ypr	119.25		-20.73		64.17
ypr	45.52		34.88		-54.12
ypr	45.05		23.29		-66.25
ypr	31.77		51.32		-2.33
ypr	44.02		-3.75		38.35
ypr	46.44		-80.49		-9.15
ypr	44.85		25.38		-43.19
ypr	43.79		-9.27		-48.40
ypr	187.41		-0.09		0.10
ypr	45.89		0.04		0.09
ypr	-97.78		-48.53		-21.27
ypr	78.54		7.21		-32.21
ypr	11.46		-39.74		-22.64
ypr	-15.93		33.00		50.26
ypr	107.37		-88.58		1.02
ypr	11.73		-0.31		0.30
ypr	53.88		0.55		0.31
ypr	67.75		-0.31		0.31
ypr	24.37		72.64		13.45
ypr	65.84		6.31		-71.86
ypr	45.27		-19.33		10.46
ypr	204.54		-54.81		-7.61
ypr	-263.87		31.50		-56.09
ypr	38.17		60.92		25.57
ypr	273.50		-38.36		-35.87
ypr	-170.26		60.16		-28.22
ypr	100.41		-4.66		85.30
ypr	139.77		13.81		76.02
ypr	58.95		8.86		-47.10
ypr	25.04		-21.27		-13.64
ypr	46.13		-48.52		-21.27
ypr	113.49		0.00		90.00
ypr	127.19		-56.17		-23.73
ypr	-248.32		-56.17		-23.72
ypr	60.74		-56.16		-23.73
ypr	86.05		-56.17		-23.72
ypr	129.75		-56.13		-23.71
ypr	19.05		-0.01		44.61
ypr	44.79		0.00		44.61
ypr	45.01		0.02		44.61
ypr	45.16		0.02		44.61
ypr	85.10		-20.73		64.17
ypr	45.07		-74.72		-8.15
ypr	31.38		-56.83		25.53
ypr	-65.10		-6.56		-8.75
ypr	161.98		-32.35		21.61
ypr	49.44		23.04		-66.58
ypr	75.06		-68.81		20.56
ypr	74.21		37.24		-29.23
ypr	-32.38		69.74		-12.83
ypr	58.48		-56.09		27.35
ypr	31.27		-56.27		8.52
ypr	30.89		5.92		-71.16
ypr	72.85		14.99		-73.30
ypr	58.84		-73.24		15.03
ypr	17.59		-78.49		10.94
ypr	-5.29		72.66		13.43
ypr	96.64		-56.15		-23.69
ypr	43.92		-56.16		-23.68
ypr	41.14		-56.15		-23.67
ypr	55.90		-56.06		-23.64
ypr	12.46		-15.64		18.03
ypr	169.31		-42.47		26.36
ypr	-10.46		-57.10		8.13
ypr	-100.07		-59.13		3.27
ypr	199.30		65.71		14.64
ypr	-33.94		-61.84		14.64
ypr	214.02		-57.70		22.52
ypr	12.83		-40.72		1.89
ypr	-65.41		-18.50		26.66
ypr	-85.38		5.26		-10.83
ypr	82.26		-7.58		17.59
ypr	148.33		-16.84		41.06
ypr	137.08		-42.78		-28.53
ypr	103.75		-40.44		-25.95
ypr	-12.23		12.45		11.05
ypr	83.37		11.27		39.76
ypr	-225.66		-5.09		-24.36
ypr	260.80		29.77		51.87
ypr	-30.00		79.30		-10.31
ypr	84.38		-8.96		46.85
ypr	-136.08		-21.40		-57.88
ypr	201.77		-28.21		59.46
ypr	115.04		-7.14		21.70
ypr	-166.29		-29.54		-58.72
ypr	49.42		15.86		-32.46
ypr	121.54		-33.52		33.84
ypr	91.52		53.93		32.61
ypr	44.98		-60.86		1.29
ypr	45.13		-31.90		49.98
ypr	45.23		-57.42		-10.77
ypr	45.00		-19.97		-57.97
ypr	45.07		-49.63		26.63
ypr	91.12		-22.57		-36.98
ypr	144.08		-48.19		-11.15
ypr	-132.83		66.53		-23.03
ypr	-8.56		80.22		-3.77
ypr	228.62		-35.02		12.90
ypr	-40.59		2.32		87.65
ypr	84.29		49.31		8.43
ypr	-3.71		34.07		54.69
ypr	69.38		41.94		-37.07
ypr	-124.72		-11.25		-4.83
ypr	205.24		1.26		-68.85
ypr	60.51		-61.18		2.15
ypr	160.25		1.03		83.17
ypr	-84.96		-37.74		-19.84
ypr	8.72		3.30		64.87
ypr	14.77		6.52		25.72
ypr	40.31		48.38		27.92
ypr	13.55		79.62		-10.38
ypr	237.80		6.38		13.46
ypr	-174.29		-37.81		-41.20
ypr	142.40		37.67		-41.87
ypr	96.21		18.27		22.40
ypr	-125.78		55.40		33.44
ypr	163.19		27.19		-50.04
ypr	-66.08		-46.88		-19.91
ypr	254.31		-36.56		23.68
ypr	10.60		45.25		-30.36
ypr	-126.12		-13.62		-72.27
ypr	150.46		54.29		32.14
ypr	-25.68		3.30		64.87
ypr	39.48		59.58		6.00
ypr	245.58		59.72		30.12
ypr	-66.42		-12.86		-3.07
ypr	46.16		3.40		-80.91
ypr	44.09		-1.27		-67.88
ypr	154.29		0.05		-59.83
ypr	46.41		-0.03		-55.76
ypr	-129.20		0.02		-57.14
ypr	199.70		0.02		-53.72
ypr	-152.02		-0.06		-55.79
ypr	152.64		-0.02		-55.38
ypr	44.51		20.59		-59.02
ypr	57.06		69.01		-20.75
ypr	45.02		28.42		42.80
ypr	45.15		82.68		4.19
ypr	45.15		37.49		46.29
ypr	45.23		18.57		-52.51
ypr	45.00		-63.01		-1.03
ypr	44.93		3.53		65.54
ypr	44.93		1.83		-74.98
ypr	173.37		-41.46		-33.28
ypr	-196.28		-1.24		-31.50
ypr	110.48		9.84		-74.68
ypr	87.73		-62.38		26.52
ypr	39.86		38.31		-49.48
ypr	160.75		-0.12		-0.06
ypr	45.18		0.04		-0.06
ypr	-70.81		0.05		-0.07
ypr	44.97		64.94		-3.54
ypr	25.72		-9.38		71.14
ypr	45.05		4.20		-50.81
ypr	203.44		-14.24		-71.20
ypr	-181.12		-35.92		51.34
ypr	153.20		-24.13		-47.69
ypr	163.52		-18.95		-50.74
ypr	-173.29		33.99		55.01
ypr	216.31		-32.05		-22.84
ypr	-168.03		-25.13		-26.61
ypr	154.99		37.15		-22.75
ypr	-60.37		29.25		-33.69
ypr	133.14		35.22		-32.63
ypr	71.68		18.35		-50.33
ypr	46.18		-32.77		-34.64
ypr	-53.18		23.99		-65.94
ypr	118.96		49.94		33.07
ypr	132.27		7.51		-76.89
ypr	-71.12		54.97		-22.97
ypr	95.23		-40.63		46.18
ypr	45.18		-49.94		-2.37
ypr	-80.63		9.48		4.23
ypr	44.84		-52.75		5.65
ypr	44.86		17.76		-46.25
ypr	171.16		-26.04		-44.89
ypr	45.44		65.73		-24.27
ypr	45.12		65.63		-24.37
ypr	44.95		65.72		-24.28
ypr	44.92		65.79		-24.21
ypr	45.00		65.81		-24.19
ypr	45.35		65.56		-24.44
ypr	45.03		65.55		-24.45
ypr	45.08		65.58		-24.42
ypr	44.90		65.62		-24.38
ypr	45.45		65.56		-24.44
ypr	44.93		65.42		-24.58
ypr	43.93		0.00		90.00
ypr	-26.91		-70.66		-19.30
ypr	223.59		-20.31		62.56
ypr	-125.84		16.77		-17.54
ypr	112.35		0.59		47.74
ypr	106.69		59.38		-4.21
ypr	25.80		-26.40		-52.07
ypr	-42.24		58.31		8.94
ypr	190.63		53.31		30.10
ypr	-139.43		55.53		33.33
ypr	9.89		46.76		38.13
ypr	290.96		69.13		10.78
ypr	-21.18		-27.13		-6.91
ypr	69.38		-41.33		-15.23
ypr	-125.39		61.44		-1.73
ypr	247.03		72.40		3.30
ypr	-34.52		-82.01		7.50
ypr	4.98		28.70		25.87
FIFO overflow!
ypr	46.07		-48.53		-21.27
ypr	45.09		-48.53		-21.27
ypr	45.07		-48.53		-21.27
ypr	44.27		-48.53		-21.27
ypr	45.07		-14.24		23.30
ypr	40.62		-46.79		36.90
ypr	181.46		12.57		-62.89
ypr	-140.89		43.98		13.51
ypr	160.72		5.68		10.03
ypr	-4.56		-10.17		-5.75
ypr	120.07		3.26		-5.30
ypr	-76.66		-3.70		5.28
