-256,		484,		19736,		32,		74,		-2
-204,		428,		19632,		11,		93,		-14
-252,		504,		19720,		2,		89,		0
-216,		516,		19628,		40,		100,		-4
-96,		364,		19716,		2,		88,		-13
-184,		392,		19672,		20,		83,		-18
-268,		396,		19716,		11,		82,		-1
-304,		428,		19640,		2,		87,		-7
-244,		440,		19696,		12,		84,		-14
-168,		452,		19688,		17,		84,		3
-248,		396,		19668,		24,		93,		-7
-284,		468,		19752,		20,		72,		10
-148,		484,		19704,		30,		92,		-16
-208,		424,		19676,		15,		82,		-10
-168,		380,		19648,		25,		88,		7
-256,		540,		19712,		14,		95,		3
-252,		448,		19692,		19,		89,		4
-332,		480,		19760,		29,		99,		-18
-312,		400,		19824,		-5,		71,		-8
-208,		444,		19740,		7,		71,		-10
-200,		464,		19772,		19,		71,		-15
-168,		408,		19712,		23,		74,		9
-148,		376,		19664,		23,		88,		2
-248,		352,		19764,		9,		45,		-12
-296,		416,		19840,		11,		87,		-6
-292,		384,		19764,		3,		69,		3
-144,		428,		19716,		0,		86,		-11
-208,		280,		19652,		0,		88,		3
-204,		428,		19624,		19,		54,		-15
-184,		528,		19752,		15,		67,		-24
-212,		444,		19712,		27,		45,		2
-200,		408,		19796,		17,		82,		-9
-116,		480,		19956,		22,		80,		-30
-272,		424,		19740,		20,		70,		-3
-204,		540,		19724,		12,		81,		-13
-224,		472,		19632,		26,		66,		-4
-288,		428,		19764,		12,		71,		-8
-220,		344,		19784,		3,		77,		-11
-196,		440,		19640,		23,		71,		-5
-256,		428,		19684,		5,		72,		-4
-300,		380,		19692,		13,		68,		-13
-236,		372,		19620,		8,		56,		-2
-240,		408,		19728,		14,		74,		-16
-280,		452,		19744,		-3,		88,		-18
-296,		352,		19776,		19,		78,		-1
-272,		428,		19576,		11,		70,		-17
-236,		424,		19712,		12,		82,		-6
-212,		396,		19824,		18,		95,		-14
-164,		504,		19640,		17,		63,		6
-284,		444,		19668,		14,		88,		8
-152,		436,		19768,		12,		69,		-11
-244,		448,		19656,		5,		71,		0
-244,		484,		19840,		17,		109,		-26
-212,		396,		19724,		9,		95,		-22
-216,		412,		19700,		21,		69,		-9
-268,		400,		19808,		30,		88,		-5
-272,		500,		19804,		4,		72,		7
-224,		408,		19680,		7,		79,		-7
-280,		420,		19800,		16,		70,		0
-108,		428,		19756,		4,		78,		-7
-240,		464,		19628,		3,		56,		1
-292,		424,		19816,		7,		72,		9
-180,		396,		19760,		18,		83,		-16
-240,		384,		19584,		12,		90,		-25
-260,		380,		19744,		17,		86,		2
-332,		504,		19764,		3,		69,		-17
-264,		400,		19776,		12,		78,		-16
-200,		432,		19740,		14,		87,		1
-292,		568,		19624,		29,		67,		-18
-136,		340,		19744,		10,		90,		-2
-196,		344,		19760,		2,		61,		-15
-280,		512,		19672,		14,		66,		2
-160,		392,		19644,		22,		62,		-27
-168,		420,		19768,		10,		84,		-10
-232,		476,		19824,		16,		67,		-21
-240,		416,		19732,		18,		72,		5
-224,		396,		19668,		-8,		74,		-9
-220,		408,		19660,		13,		71,		14
-156,		452,		19656,		-3,		73,		10
-260,		400,		19720,		19,		66,		-15
-252,		432,		19772,		14,		69,		-4
-224,		344,		19676,		10,		82,		-7
-212,		488,		19764,		15,		93,		-3
-272,		448,		19720,		7,		74,		-13
-212,		456,		19716,		15,		80,		-14
-340,		436,		19716,		7,		85,		13
-176,		440,		19660,		29,		83,		-13
-148,		372,		19768,		3,		84,		-6
-164,		436,		19728,		4,		75,		-1
-220,		420,		19800,		22,		90,		-3
-264,		392,		19740,		15,		71,		7
-300,		364,		19724,		10,		96,		10
-156,		452,		19760,		26,		73,		9
-196,		352,		19796,		-3,		78,		-17
-216,		372,		19864,		18,		79,		11
-264,		416,		19800,		-1,		78,		-5
-144,		412,		19684,		6,		64,		5
-296,		416,		19824,		14,		71,		8
-184,		364,		19628,		16,		74,		2
-196,		380,		19652,		-1,		68,		-15
-156,		440,		19696,		11,		77,		4
-248,		496,		19840,		20,		100,		-4
-88,		456,		19664,		18,		73,		-8
-184,		396,		19604,		24,		73,		-2
-144,		436,		19748,		33,		85,		-5
-216,		372,		19544,		10,		72,		-25
-244,		464,		19744,		26,		88,		-30
-216,		372,		19688,		21,		67,		-23
-216,		408,		19712,		1,		69,		-2
-128,		404,		19772,		23,		69,		5
-180,		396,		19760,		16,		91,		9
-224,		372,		19788,		18,		54,		-16
-172,		404,		19624,		17,		85,		20
-164,		428,		19772,		14,		66,		-14
-204,		348,		19720,		19,		67,		2
-228,		420,		19708,		26,		78,		-10
-272,		468,		19672,		22,		102,		8
-244,		472,		19948,		18,		78,		5
-196,		344,		19572,		6,		52,		-3
-252,		416,		19780,		16,		76,		-12
-268,		444,		19688,		19,		80,		-1
-168,		436,		19796,		22,		65,		-1
-140,		484,		19740,		31,		78,		-7
-304,		512,		19684,		9,		68,		11
-300,		468,		19768,		6,		59,		3
-216,		420,		19792,		23,		69,		-10
-240,		468,		19580,		11,		71,		-10
-196,		364,		19652,		24,		61,		12
-260,		400,		19708,		20,		82,		-12
-228,		452,		19844,		2,		63,		-14
-248,		404,		19708,		7,		75,		-16
-264,		388,		19660,		15,		80,		6
-204,		376,		19580,		13,		79,		-10
-144,		452,		19580,		11,		52,		-12
-136,		364,		19784,		23,		80,		-5
-180,		428,		19636,		17,		70,		-4
-240,		512,		19688,		19,		83,		11
-212,		436,		19704,		21,		55,		10
-252,		472,		19788,		20,		75,		0
-312,		340,		19708,		16,		73,		-3
-220,		364,		19824,		22,		70,		-4
-188,		448,		19808,		16,		65,		-15
-252,		408,		19872,		7,		99,		-8
-180,		376,		19712,		17,		110,		7
-252,		376,		19848,		3,		69,		-9
-220,		436,		19672,		5,		83,		-5
-248,		416,		19780,		13,		82,		-9
-256,		564,		19592,		20,		82,		14
-180,		396,		19820,		26,		76,		-9
-164,		532,		19680,		15,		87,		-12
-244,		452,		19620,		-3,		71,		-2
-216,		356,		19700,		22,		70,		-6
-168,		496,		19688,		5,		81,		10
-216,		448,		19608,		16,		74,		-14
-284,		432,		19660,		23,		65,		9
-168,		416,		19708,		6,		55,		-13
-176,		384,		19816,		9,		78,		0
-164,		500,		19720,		6,		86,		3
-272,		376,		19740,		24,		68,		-5
-236,		452,		19728,		15,		78,		-9
-256,		340,		19712,		39,		81,		-2
-268,		508,		19732,		20,		78,		9
-280,		420,		19624,		20,		87,		-9
-268,		440,		19852,		6,		85,		-14
-332,		448,		19552,		19,		89,		0
-156,		504,		19700,		8,		92,		-9
-104,		484,		19780,		5,		77,		-18
-280,		412,		19712,		10,		73,		-8
-252,		392,		19728,		4,		64,		3
-268,		380,		19692,		25,		87,		-5
-180,		392,		19684,		16,		73,		-4
-288,		460,		19804,		9,		70,		-25
-288,		420,		19760,		27,		76,		3
-244,		476,		19684,		15,		86,		-18
-248,		380,		19704,		16,		88,		0
-184,		452,		19696,		15,		84,		-1
-168,		472,		19812,		10,		77,		-9
-288,		380,		19712,		-6,		77,		-10
-224,		412,		19664,		7,		53,		0
-152,		320,		19720,		5,		91,		-18
-244,		500,		19804,		18,		82,		-5
-272,		444,		19648,		7,		97,		-7
-180,		364,		19616,		16,		87,		1
-268,		360,		19684,		16,		66,		8
-140,		420,		19624,		12,		63,		-17
-228,		428,		19752,		22,		80,		-23
-240,		392,		19816,		-5,		83,		-20
-148,		428,		19788,		14,		63,		-15
-328,		464,		19620,		33,		80,		-4
-252,		504,		19740,		-11,		80,		-2
-272,		396,		19880,		18,		85,		11
-256,		384,		19760,		14,		90,		-9
-276,		496,		19596,		32,		80,		-13
-236,		408,		19784,		17,		82,		-15
-296,		524,		19856,		15,		87,		-16
-204,		448,		19844,		1,		65,		-10
-220,		424,		19764,		0,		105,		-1
-224,		388,		19708,		9,		74,		8
-236,		456,		19672,		21,		60,		-11
-260,		464,		19688,		0,		73,		-26
-172,		444,		19660,		18,		71,		-4
-296,		388,		19608,		4,		89,		-9
-236,		532,		19696,		1,		61,		-14
-84,		488,		19708,		11,		55,		-3
-268,		400,		19800,		16,		84,		-17
-316,		388,		19776,		11,		75,		-12
-216,		500,		19524,		9,		89,		-7
-144,		348,		19624,		4,		111,		-1
-200,		468,		19692,		13,		82,		-21
-264,		504,		19648,		17,		78,		-15
-276,		448,		19728,		18,		82,		-8
-272,		440,		19840,		11,		61,		1
-248,		432,		19656,		12,		73,		-14
-196,		396,		19704,		17,		82,		-10
-248,		496,		19704,		12,		73,		1
-224,		376,		19656,		34,		100,		-6
-184,		452,		19760,		39,		77,		-8
-216,		416,		19692,		2,		66,		-11
-208,		444,		19748,		-5,		73,		-13
-340,		364,		19592,		17,		90,		-7
-164,		432,		19728,		21,		76,		-16
-232,		448,		19808,		8,		89,		6
-264,		428,		19696,		5,		75,		-8
-132,		432,		19592,		18,		95,		3
-188,		428,		19884,		35,		59,		-17
-236,		392,		19624,		10,		105,		-2
-256,		416,		19676,		12,		71,		-2
-184,		428,		19716,		4,		82,		-8
-156,		408,		19624,		3,		66,		6
-264,		292,		19852,		22,		86,		-9
-228,		416,		19828,		12,		81,		9
-288,		476,		19664,		23,		87,		-21
-296,		376,		19712,		22,		72,		-5
-220,		464,		19776,		3,		78,		-11
-132,		424,		19848,		-2,		84,		2
-252,		428,		19684,		7,		76,		12
-276,		340,		19828,		13,		83,		10
-128,		400,		19724,		15,		86,		-19
-108,		420,		19824,		24,		75,		-6
-216,		488,		19748,		13,		102,		-10
-240,		504,		19700,		28,		71,		-2
-284,		352,		19816,		4,		83,		-15
-216,		464,		19696,		32,		54,		-16
-200,		340,		19632,		-9,		78,		-7
-180,		400,		19732,		9,		80,		0
-124,		452,		19708,		17,		94,		-2
-216,		392,		19732,		24,		86,		-4
-244,		496,		19688,		14,		84,		4
-212,		464,		19652,		11,		83,		-2
-220,		328,		19772,		5,		62,		-15
-480,		364,		19556,		10,		81,		-6
-236,		484,		19756,		21,		97,		10
-132,		396,		19640,		17,		92,		-21
-220,		420,		19704,		17,		80,		-11
-264,		340,		19632,		34,		73,		1
-84,		400,		19700,		9,		72,		-6
-168,		380,		19704,		-1,		81,		-10
-208,		524,		19580,		18,		65,		-14
-296,		456,		19720,		0,		78,		3
-208,		376,		19744,		2,		85,		1
-180,		368,		19780,		7,		78,		-3
-260,		412,		19744,		12,		83,		-10
-228,		452,		19808,		8,		75,		6
-140,		344,		19628,		9,		72,		-10
-236,		396,		19724,		17,		65,		-16
-204,		488,		19748,		20,		71,		0
-224,		416,		19752,		25,		92,		-7
-248,		428,		19688,		12,		61,		2
-224,		384,		19792,		21,		63,		-12
-192,		460,		19680,		33,		70,		-20
-216,		532,		19648,		9,		64,		-5
-156,		404,		19776,		26,		72,		-28
-180,		452,		19696,		11,		78,		-6
-224,		384,		19588,		23,		89,		16
-272,		388,		19788,		18,		82,		4
-176,		368,		19700,		19,		94,		-8
-312,		508,		19620,		6,		76,		-5
-96,		424,		19736,		14,		77,		7
-156,		332,		19692,		13,		76,		-8
-236,		436,		19692,		-1,		66,		4
-200,		364,		19712,		0,		66,		-4
-248,		524,		19660,		6,		94,		-8
-180,		388,		19784,		28,		99,		4
-128,		536,		19660,		22,		77,		18
-232,		520,		19772,		11,		71,		-8
-200,		420,		19704,		22,		62,		-9
-232,		472,		19656,		9,		60,		-4
-184,		352,		19820,		0,		80,		-5
-284,		464,		19684,		20,		68,		-5
-156,		396,		19648,		2,		70,		5
-136,		432,		19664,		12,		68,		7
-236,		336,		19804,		7,		64,		-11
-168,		460,		19720,		12,		83,		21
-336,		372,		19756,		14,		76,		-5
-232,		436,		19752,		35,		71,		2
-288,		400,		19756,		8,		74,		3
-224,		312,		19552,		24,		75,		0
-288,		444,		19828,		12,		93,		-2
-252,		376,		19856,		13,		78,		-16
-196,		280,		19616,		6,		83,		-10
-220,		432,		19780,		20,		83,		-18
-292,		448,		19676,		20,		85,		-1
-264,		436,		19888,		8,		69,		-11
-236,		412,		19600,		16,		68,		-13
-252,		396,		19776,		9,		81,		-19
-96,		452,		19700,		-3,		76,		-15
-184,		440,		19756,		24,		72,		7
-284,		352,		19756,		45,		74,		1
-236,		444,		19704,		7,		56,		9
-272,		444,		19692,		27,		78,		-8
-220,		392,		19828,		-7,		80,		-5
-352,		364,		19640,		0,		65,		-2
-224,		456,		19688,		17,		85,		-11
-140,		424,		19724,		0,		76,		-17
-116,		352,		19776,		16,		85,		-19
-208,		416,		19680,		10,		95,		-26
-300,		452,		19728,		12,		66,		-4
-176,		516,		19800,		18,		87,		8
-260,		364,		19708,		19,		92,		-23
-168,		364,		19864,		17,		66,		-18
-200,		408,		19628,		19,		75,		1
-184,		492,		19772,		29,		76,		-2
-264,		452,		19660,		27,		80,		9
-356,		420,		19856,		27,		82,		-14
-228,		468,		19804,		5,		75,		-9
-180,		464,		19708,		12,		73,		-14
-168,		396,		19636,		15,		88,		-29
-140,		448,		19728,		14,		78,		-12
-240,		412,		19820,		13,		85,		-6
-244,		412,		19744,		-4,		76,		2
-324,		340,		19816,		17,		75,		-7
-184,		424,		19648,		9,		82,		-5
-204,		528,		19680,		38,		69,		2
-236,		412,		19760,		4,		75,		0
-44,		448,		19656,		19,		91,		6
-260,		384,		19672,		23,		73,		9
-212,		404,		19808,		13,		95,		-7
-172,		484,		19708,		24,		89,		-17
-208,		508,		19808,		27,		69,		-13
-116,		440,		19776,		21,		80,		-5
-168,		500,		19708,		19,		85,		-4
-284,		404,		19804,		11,		74,		-25
-228,		388,		19540,		19,		78,		-14
-120,		432,		19704,		-6,		64,		-10
-200,		372,		19656,		10,		84,		-12
-304,		388,		19652,		24,		66,		-3
-228,		360,		19760,		0,		72,		-1
-176,		404,		19732,		10,		85,		-23
-300,		456,		19780,		11,		62,		-5
-188,		328,		19796,		22,		79,		-6
-216,		404,		19680,		9,		97,		1
-184,		396,		19720,		19,		71,		4
-224,		452,		19692,		0,		77,		-13
-300,		408,		19628,		16,		72,		-2
-208,		452,		19816,		8,		68,		-5
-196,		420,		19704,		20,		91,		-28
-132,		516,		19872,		21,		66,		-13
-200,		284,		19692,		27,		82,		11
-216,		384,		19744,		6,		85,		-16
-280,		380,		19656,		16,		83,		-6
-312,		468,		19728,		20,		74,		-6
-172,		384,		19688,		20,		79,		-10
-172,		420,		19720,		23,		73,		-11
-288,		368,		19884,		13,		79,		-18
-172,		444,		19700,		15,		85,		-17
-260,		488,		19672,		17,		58,		-12
-284,		476,		19740,		11,		89,		-4
-152,		520,		19636,		32,		81,		-2
-256,		432,		19688,		26,		82,		-1
-212,		460,		19908,		-3,		94,		-19
-284,		308,		19680,		11,		90,		-9
-212,		424,		19672,		0,		90,		-4
-260,		384,		19584,		3,		69,		-5
-244,		408,		19672,		17,		58,		11
-272,		464,		19796,		0,		66,		-5
-240,		400,		19748,		19,		77,		12
-256,		372,		19708,		5,		79,		0
-244,		396,		19644,		9,		74,		-8
-216,		364,		19740,		12,		80,		-14
-252,		320,		19796,		13,		77,		-18
-204,		408,		19636,		26,		86,		8
-220,		436,		19608,		15,		78,		3
-156,		400,		19588,		14,		82,		-2
-148,		324,		19812,		11,		73,		3
-288,		432,		19612,		17,		80,		-16
-244,		432,		19784,		17,		57,		-6
-320,		420,		19808,		24,		69,		9
-152,		452,		19584,		22,		67,		-11
-344,		432,		19748,		7,		48,		-16
-280,		348,		19768,		25,		53,		-17
-332,		332,		19896,		12,		84,		-1
-200,		416,		19676,		12,		56,		-11
-268,		356,		19800,		21,		95,		-8
-268,		492,		19680,		15,		70,		-12
-176,		564,		19664,		14,		65,		-19
-236,		452,		19728,		12,		66,		3
-224,		436,		19676,		16,		76,		-26
-212,		400,		19752,		16,		80,		1
-196,		468,		19660,		17,		85,		-31
-248,		384,		19692,		25,		76,		-3
-204,		456,		19784,		20,		83,		-4
-196,		252,		19688,		26,		61,		-7
-152,		508,		19564,		15,		82,		1
-136,		428,		19608,		5,		71,		-18
-164,		288,		19676,		28,		64,		-10
-204,		352,		19768,		16,		92,		-10
-228,		512,		19712,		15,		64,		-13
-180,		480,		19712,		13,		72,		-7
-212,		400,		19640,		21,		78,		-24
-236,		408,		19696,		18,		66,		-5
-176,		368,		19632,		2,		71,		-30
-200,		480,		19812,		18,		76,		-21
-200,		360,		19596,		13,		73,		4
-236,		408,		19688,		12,		71,		-10
-268,		404,		19732,		23,		81,		-4
-284,		384,		19720,		22,		83,		-6
-256,		448,		19744,		18,		62,		8
-208,		468,		19800,		19,		69,		-9
-244,		456,		19724,		13,		81,		-12
-216,		448,		19632,		6,		64,		-5
-180,		392,		19864,		-2,		68,		-9
-220,		480,		19664,		16,		66,		-7
-148,		508,		19684,		0,		93,		8
-180,		352,		19868,		25,		90,		6
-208,		496,		19920,		3,		73,		3
-280,		396,		19692,		-2,		69,		-13
-324,		436,		19776,		4,		84,		5
-240,		368,		19692,		9,		66,		-29
-288,		508,		19676,		22,		70,		0
-256,		424,		19664,		6,		73,		3
-236,		420,		19788,		6,		77,		-19
-248,		408,		19724,		25,		67,		-4
-216,		452,		19608,		11,		94,		7
-156,		340,		19636,		24,		75,		13
-256,		340,		19716,		15,		82,		-15
-264,		448,		19776,		13,		63,		7
-252,		320,		19768,		22,		74,		-8
-216,		352,		19780,		5,		79,		-1
-184,		400,		19612,		7,		83,		-4
-244,		400,		19588,		0,		79,		-4
-148,		444,		19584,		23,		78,		-18
-192,		296,		19804,		12,		94,		-6
-252,		440,		19624,		1,		69,		-9
-220,		432,		19664,		6,		67,		-3
-244,		456,		19764,		15,		56,		-10
-240,		360,		19780,		-3,		72,		12
-176,		444,		19616,		13,		75,		-11
-204,		412,		19736,		14,		78,		0
-236,		260,		19788,		8,		50,		-5
-180,		404,		19624,		20,		80,		-1
-236,		412,		19588,		34,		72,		0
-316,		428,		19756,		25,		60,		4
-308,		408,		19856,		10,		88,		6
-188,		416,		19728,		4,		80,		1
-264,		484,		19652,		6,		72,		-6
-196,		432,		19596,		2,		77,		9
-192,		320,		19852,		16,		79,		-1
-188,		400,		19912,		27,		82,		0
-196,		428,		19692,		4,		87,		-26
-296,		392,		19748,		17,		65,		-6
-288,		416,		19744,		22,		83,		27
-220,		380,		19712,		11,		74,		5
-220,		412,		19748,		16,		72,		-3
-228,		428,		19796,		19,		78,		-8
-196,		428,		19748,		11,		53,		3
-132,		396,		19840,		15,		105,		4
-208,		396,		19752,		18,		88,		-20
-204,		408,		19676,		24,		96,		-20
-268,		460,		19708,		25,		86,		0
-280,		416,		19784,		20,		84,		-19
-252,		400,		19816,		32,		76,		-1
-280,		412,		19680,		13,		83,		-23
-156,		416,		19576,		17,		93,		0
-252,		364,		19696,		39,		63,		-1
-224,		344,		19744,		28,		67,		-15
-224,		440,		19640,		19,		79,		9
-128,		412,		19696,		28,		85,		3
-216,		384,		19644,		24,		77,		-5
-184,		428,		19772,		13,		76,		-2
-240,		408,		19652,		-6,		77,		2
-224,		348,		19772,		3,		58,		-12
-260,		352,		19820,		13,		80,		21
-196,		448,		19760,		14,		80,		12
-292,		408,		19812,		-20,		79,		-6
-272,		420,		19728,		19,		75,		6
-268,		384,		19696,		29,		60,		-11
-120,		348,		19716,		8,		117,		-4
-260,		436,		19732,		8,		79,		13
-180,		384,		19628,		45,		80,		-15
-156,		476,		19716,		21,		75,		-14
-272,		344,		19800,		14,		74,		-37
-236,		324,		19788,		11,		68,		-10
-212,		468,		19720,		12,		70,		12
-264,		412,		19728,		13,		93,		0
-280,		420,		19744,		27,		91,		-14
-240,		480,		19764,		8,		83,		-34
-208,		396,		19704,		16,		65,		2
-128,		436,		19812,		15,		80,		-5
-228,		396,		19520,		26,		84,		-4
-180,		356,		19660,		6,		96,		-4
-288,		384,		19820,		25,		79,		-5
-292,		328,		19728,		3,		74,		-12
-192,		520,		19672,		9,		65,		-2
-200,		456,		19664,		27,		64,		-10
-288,		480,		19604,		16,		65,		-1
-212,		392,		19748,		-2,		87,		8
-116,		444,		19708,		22,		98,		-20
-236,		356,		19624,		11,		86,		8
-256,		436,		19680,		25,		84,		2
-312,		380,		19712,		11,		87,		5
-300,		512,		19532,		5,		92,		13
-272,		408,		19788,		26,		71,		1
-224,		440,		19672,		20,		73,		-10
-168,		412,		19660,		18,		66,		-8
-200,		424,		19692,		3,		70,		-2
-224,		364,		19600,		23,		62,		-28
-244,		464,		19788,		7,		86,		-3
-208,		396,		19840,		24,		90,		1
-152,		468,		19744,		13,		69,		6
-364,		444,		19596,		16,		91,		6
-192,		504,		19772,		16,		84,		-4
-208,		372,		19664,		16,		70,		2
-144,		556,		19728,		25,		69,		-4
-228,		416,		19708,		6,		70,		1
-180,		444,		19788,		1,		79,		4
-192,		452,		19756,		13,		88,		-4
-284,		432,		19640,		16,		68,		2
-140,		408,		19660,		25,		105,		-16
-212,		420,		19560,		-1,		92,		-22
-128,		392,		19808,		18,		86,		-23
-228,		344,		19648,		16,		99,		-7
-184,		404,		19704,		11,		71,		-2
-192,		348,		19716,		-1,		79,		8
-256,		400,		19752,		19,		98,		1
-168,		420,		19596,		6,		71,		-1
-252,		432,		19568,		-2,		55,		13
-228,		360,		19796,		6,		80,		-6
-280,		364,		19780,		10,		86,		-22
-260,		396,		19744,		13,		74,		-6
-284,		428,		19864,		10,		79,		-11
-244,		408,		19752,		31,		77,		1
-220,		444,		19736,		24,		104,		-1
-224,		496,		19504,		6,		62,		-10
-152,		416,		19796,		-3,		100,		-13
-100,		404,		19820,		17,		72,		5
-216,		360,		19552,		9,		97,		-2
-188,		412,		19604,		10,		80,		-15
-224,		420,		19672,		-5,		79,		7
-228,		472,		19568,		15,		93,		-9
-208,		428,		19780,		14,		84,		12
-200,		396,		19788,		2,		69,		15
-288,		416,		19696,		16,		66,		-2
-212,		392,		19596,		19,		91,		5
-316,		380,		19832,		11,		64,		-1
-192,		424,		19688,		12,		63,		-6
-240,		512,		19744,		20,		72,		-13
-208,		344,		19764,		19,		77,		-5
-172,		412,		19764,		24,		76,		10
-188,		388,		19608,		27,		76,		-2
-220,		392,		19676,		13,		69,		-10
-204,		348,		19688,		10,		90,		-20
-256,		368,		19848,		22,		59,		5
-184,		504,		19664,		8,		81,		4
-164,		460,		19748,		22,		70,		-26
-244,		344,		19784,		3,		61,		-8
-188,		556,		19736,		6,		83,		-3
-176,		368,		19680,		18,		91,		7
-176,		476,		19700,		17,		83,		-14
-208,		424,		19636,		24,		71,		-11
-216,		408,		19712,		24,		72,		8
-192,		400,		19556,		28,		79,		-12
-236,		464,		19612,		18,		87,		-2
-268,		404,		19784,		23,		74,		15
-300,		392,		19812,		14,		96,		-2
-272,		376,		19716,		26,		88,		4
-304,		420,		19784,		15,		67,		12
-100,		476,		19828,		23,		90,		-26
-216,		388,		19808,		4,		76,		-22
-260,		368,		19576,		8,		73,		-18
-224,		380,		19648,		37,		76,		2
-308,		444,		19756,		23,		87,		-3
-216,		436,		19688,		19,		93,		-12
-212,		436,		19792,		7,		55,		-3
-240,		448,		19524,		8,		71,		4
-300,		428,		19764,		8,		84,		-10
-208,		444,		19788,		28,		71,		-11
-224,		400,		19696,		28,		69,		-4
-168,		452,		19688,		9,		75,		-7
-324,		484,		19680,		24,		82,		-3
-264,		436,		19788,		27,		69,		10
-316,		448,		19652,		12,		68,		-7
-184,		424,		19644,		5,		77,		-13
-184,		364,		19792,		12,		72,		1
-244,		392,		19736,		3,		90,		3
-196,		404,		19748,		18,		67,		-22
-180,		336,		19652,		8,		86,		-11
-268,		292,		19676,		14,		82,		1
-216,		404,		19812,		3,		76,		-20
-212,		440,		19720,		20,		89,		-21
-240,		464,		19748,		18,		81,		13
-248,		444,		19616,		27,		58,		-6
-148,		472,		19816,		4,		86,		-3
-184,		512,		19684,		11,		93,		-19
-156,		452,		19820,		22,		75,		3
-100,		488,		19688,		13,		87,		-5
-272,		420,		19764,		23,		74,		-20
-216,		444,		19636,		16,		93,		-1
-152,		428,		19812,		9,		75,		-5
-240,		468,		19700,		3,		62,		1
-268,		320,		19692,		31,		102,		5
-160,		420,		19716,		25,		68,		19
-180,		420,		19792,		17,		69,		0
-248,		352,		19600,		4,		89,		-7
-220,		472,		19604,		5,		62,		-13
-200,		456,		19692,		8,		97,		-2
-284,		448,		19724,		6,		96,		-4
-240,		460,		19736,		15,		101,		-15
-296,		504,		19888,		6,		83,		-15
-292,		440,		19740,		28,		61,		-23
-244,		488,		19648,		13,		37,		-4
-272,		404,		19784,		19,		82,		-16
-228,		448,		19740,		30,		79,		-12
-220,		396,		19688,		20,		79,		-3
-196,		392,		19680,		-1,		104,		-6
-232,		432,		19776,		29,		78,		3
-180,		464,		19672,		22,		75,		-27
-216,		400,		19760,		18,		66,		-3
-260,		488,		19748,		6,		74,		20
-236,		380,		19676,		17,		77,		4
-224,		468,		19888,		14,		81,		-10
-244,		428,		19640,		15,		87,		-9
-164,		432,		19800,		14,		59,		-15
-300,		336,		19628,		14,		62,		-11
-264,		408,		19728,		9,		69,		-3
-348,		404,		19800,		15,		65,		-13
-152,		488,		19800,		26,		69,		5
-204,		440,		19616,		2,		74,		-13
-320,		464,		19716,		8,		66,		-7
-292,		504,		19676,		11,		64,		-6
-196,		324,		19636,		10,		72,		3
-204,		432,		19572,		25,		70,		6
-284,		456,		19720,		18,		75,		7
-220,		504,		19620,		6,		71,		18
-252,		384,		19840,		25,		88,		9
-248,		392,		19624,		14,		78,		-1
-208,		428,		19800,		32,		80,		-21
-292,		340,		19688,		18,		100,		-9
-200,		348,		19680,		5,		63,		-17
-192,		472,		19708,		30,		88,		-5
-152,		412,		19700,		8,		66,		-9
-216,		360,		19692,		9,		77,		-11
-272,		408,		19708,		6,		69,		-9
-216,		384,		19704,		15,		68,		-9
-168,		392,		19720,		22,		76,		-2
-272,		424,		19640,		11,		68,		-15
-116,		484,		19580,		5,		81,		5
-196,		416,		19732,		24,		98,		-5
-136,		448,		19700,		22,		67,		-7
-72,		432,		19792,		14,		77,		-12
-332,		416,		19648,		1,		84,		-5
-336,		404,		19716,		30,		90,		1
-228,		360,		19712,		22,		75,		10
-260,		404,		19692,		-5,		83,		-16
-196,		460,		19624,		19,		83,		-10
-216,		396,		19588,		23,		83,		8
-128,		416,		19652,		16,		73,		11
-280,		344,		19572,		6,		62,		9
-300,		416,		19668,		23,		88,		-26
-112,		432,		19624,		6,		78,		-5
-248,		392,		19620,		16,		64,		-7
-260,		468,		19852,		12,		71,		1
-348,		364,		19672,		23,		67,		-8
-176,		408,		19620,		21,		91,		6
-256,		436,		19680,		14,		103,		-4
-224,		396,		19732,		13,		70,		-4
-208,		392,		19828,		8,		57,		-4
-268,		428,		19776,		19,		97,		-8
-176,		360,		19808,		8,		70,		-11
-232,		384,		19784,		24,		94,		4
-156,		488,		19636,		21,		74,		-20
-124,		364,		19704,		14,		70,		-8
-216,		340,		19628,		10,		80,		-19
-152,		464,		19800,		30,		83,		-9
-104,		420,		19668,		10,		71,		-1
-216,		332,		19836,		6,		83,		-7
-176,		480,		19676,		13,		92,		-12
-204,		480,		19760,		8,		71,		-10
-204,		448,		19748,		11,		70,		15
-244,		380,		19640,		9,		63,		-23
-316,		452,		19732,		25,		79,		-20
-168,		488,		19664,		-6,		82,		-14
-228,		496,		19712,		8,		93,		-9
-240,		468,		19712,		3,		73,		17
-224,		428,		19776,		8,		69,		8
-244,		408,		19736,		23,		57,		-10
-92,		560,		19748,		11,		78,		-11
-232,		400,		19644,		10,		80,		-18
-284,		392,		19680,		-3,		65,		7
-204,		372,		19684,		11,		70,		15
-244,		396,		19772,		2,		92,		-19
-320,		456,		19652,		15,		81,		-5
-236,		420,		19748,		18,		70,		-4
-192,		372,		19848,		18,		77,		-16
-180,		372,		19612,		11,		71,		-3
-208,		404,		19764,		10,		76,		-5
-216,		452,		19792,		12,		79,		2
-120,		348,		19768,		20,		62,		-6
-196,		428,		19668,		15,		102,		20
-200,		340,		19748,		26,		64,		3
