1,		76,		-9
8,		63,		-4
5,		70,		0
3,		70,		11
7,		75,		0
11,		47,		15
-15,		66,		-29
10,		73,		-4
5,		91,		2
-7,		49,		-9
1,		84,		-4
10,		78,		-12
-18,		72,		-10
-12,		90,		-10
6,		72,		-14
-1,		88,		-16
-5,		51,		-10
2,		78,		-6
8,		90,		-1
4,		80,		-6
-10,		82,		-18
-9,		78,		10
4,		76,		13
-5,		71,		5
30,		79,		-10
-11,		66,		-27
-3,		67,		-2
12,		78,		-4
8,		94,		-16
-7,		64,		17
14,		88,		-4
3,		76,		-10
-5,		79,		6
0,		62,		-19
-11,		62,		-24
-8,		86,		-2
12,		68,		-10
1,		73,		13
19,		72,		-13
-10,		76,		-19
3,		80,		-10
-8,		95,		16
-4,		66,		-1
-6,		76,		0
17,		85,		-11
-3,		74,		-24
20,		91,		-2
7,		89,		-18
-12,		104,		-23
12,		66,		-22
1,		73,		-9
-10,		70,		-12
11,		83,		-4
5,		61,		12
9,		66,		-24
-6,		80,		11
-1,		82,		-25
15,		71,		-30
10,		80,		16
2,		88,		-12
16,		70,		-23
0,		60,		1
11,		63,		-28
4,		64,		-2
-9,		84,		-8
-8,		92,		-7
0,		66,		-1
10,		77,		0
0,		127,		7
15,		62,		-8
8,		82,		-2
9,		62,		-5
12,		70,		-17
6,		75,		16
14,		68,		4
-3,		70,		-4
8,		74,		13
4,		64,		-5
8,		90,		-18
-2,		71,		-2
-6,		83,		-4
-2,		72,		-9
9,		66,		-10
10,		91,		-10
10,		102,		-19
0,		70,		-4
10,		80,		0
3,		82,		-9
-1,		46,		-3
9,		65,		-2
3,		67,		-1
-4,		93,		-5
12,		75,		-22
10,		51,		-10
1,		78,		-7
-6,		93,		-3
12,		56,		7
-1,		96,		-9
3,		70,		-21
-6,		98,		-1
14,		76,		-19
3,		96,		0
5,		87,		-10
-1,		82,		1
-24,		100,		-10
14,		82,		-3
-12,		74,		-3
-2,		99,		-21
2,		82,		1
2,		60,		11
-15,		93,		0
9,		76,		-26
-12,		82,		-4
1,		64,		-4
11,		81,		7
-23,		82,		-17
6,		62,		-11
15,		84,		-7
-7,		89,		1
10,		59,		-13
6,		71,		-12
8,		73,		-1
11,		87,		-7
15,		68,		-22
-23,		84,		7
-5,		87,		-26
-3,		70,		-21
5,		90,		-12
13,		70,		-14
1,		94,		-9
1,		67,		6
17,		77,		-2
16,		84,		-1
18,		81,		-4
-2,		76,		5
-2,		77,		-1
6,		60,		-9
3,		73,		-6
-6,		98,		2
11,		97,		7
4,		79,		-8
2,		77,		-7
11,		78,		-21
-10,		75,		-6
5,		53,		2
16,		79,		7
-6,		68,		-9
11,		70,		2
-14,		93,		-1
9,		72,		-3
-1,		64,		-2
11,		90,		-8
-7,		75,		-14
21,		83,		4
0,		50,		-14
9,		90,		13
-4,		58,		-10
9,		60,		1
-11,		65,		-11
20,		97,		2
4,		84,		16
18,		88,		-10
1,		71,		-14
-1,		96,		-22
-5,		66,		-9
-14,		88,		-12
-1,		79,		-1
-3,		66,		-4
8,		79,		-4
5,		75,		0
1,		94,		-9
9,		97,		-12
-13,		70,		7
-6,		91,		-14
-1,		70,		-2
-11,		84,		-20
11,		77,		-15
-4,		82,		-2
3,		74,		14
21,		73,		1
-10,		64,		4
-18,		74,		0
22,		75,		-37
9,		61,		-4
11,		81,		-1,		-34
-4,		84,		-6
4,		91,		-28
16,		87,		-20
12,		77,		11
-4,		81,		1
9,		68,		-8
-7,		72,		-5
24,		86,		-17
0,		85,		2
3,		65,		-9
11,		95,		-16
0,		85,		-15
-1,		91,		-10
8,		57,		5
2,		82,		7
7,		77,		9
11,		89,		-8
5,		62,		8
3,		96,		-7
-15,		58,		-10
-1,		59,		4
4,		87,		-7
17,		67,		-6
1,		69,		-22
17,		79,		6
-5,		81,		-14
14,		73,		12
16,		77,		-17
-4,		99,		-3
-11,		72,		2
12,		88,		-22
-13,		77,		-8
-5,		84,		-15
-3,		63,		17
-1,		85,		-15
11,		78,		-4
0,		74,		-12
5,		91,		1
1,		62,		-6
4,		82,		3
-7,		81,		-10
-1,		83,		13
-9,		80,		-5
0,		75,		-7
8,		61,		9
3,		91,		2
-8,		81,		-9
4,		85,		-13
-3,		86,		1
-4,		90,		-12
-12,		83,		-13
24,		78,		-18
-2,		67,		6
5,		83,		-2
9,		89,		-6
0,		65,		3
3,		66,		3
-4,		80,		1
-3,		65,		2
-6,		86,		1
-9,		55,		3
1,		68,		-4
-6,		79,		-10
3,		82,		-2
4,		71,		10
-6,		63,		0
10,		76,		-8
-7,		72,		-7
2,		81,		-15
-3,		96,		8
-7,		91,		-3
5,		74,		1
-21,		71,		-24
16,		108,		-1
9,		77,		-14
-7,		59,		-23
2,		67,		-12
-3,		66,		0
9,		74,		-22
3,		78,		5
13,		81,		-17
18,		74,		-31
-11,		86,		-15
-5,		78,		-3
-4,		62,		1
3,		86,		5
6,		68,		-25
-29,		76,		-16
9,		85,		-6
-8,		80,		4
7,		79,		2
4,		98,		-1
2,		79,		-13
6,		90,		0
-7,		88,		-1
8,		83,		-7
28,		78,		-11
6,		89,		-2
20,		86,		-11
1,		84,		-12
19,		82,		-7
15,		74,		-10
-5,		75,		-5
6,		74,		-7
3,		80,		-19
17,		82,		1
4,		66,		-5
-1,		77,		4
3,		61,		-22
12,		87,		-2
-5,		86,		-18
1,		86,		-13
5,		62,		-5
-2,		82,		9
-3,		61,		-18
-3,		81,		-7
4,		68,		-13
5,		83,		4
1,		72,		-16
6,		97,		-11
-7,		64,		-5
-3,		78,		1
2,		67,		-9
11,		79,		-5
18,		108,		-18
7,		67,		-21
8,		68,		7
1,		83,		-30
-13,		96,		-8
-6,		92,		-19
-5,		69,		2
4,		71,		-18
10,		80,		5
12,		73,		4
3,		64,		-5
8,		100,		-19
12,		72,		-1
-6,		92,		-2
-4,		83,		-9
12,		56,		-8
19,		79,		-27
1,		61,		3
-3,		103,		-5
5,		68,		4
1,		89,		-15
-4,		81,		10
19,		92,		-14
12,		68,		-2
2,		98,		-5
9,		91,		6
1,		69,		8
-13,		64,		2
-1,		96,		-8
8,		78,		-13
-3,		72,		-22
12,		99,		-17
26,		74,		-20
7,		97,		-32
12,		92,		11
9,		91,		-10
-13,		76,		9
-23,		96,		-6
-5,		65,		3
2,		96,		-12
18,		80,		14
-9,		80,		-5
-10,		76,		-10
2,		91,		12
-14,		77,		-8
16,		63,		5
16,		77,		-9
0,		69,		1
-5,		66,		-15
-12,		86,		2
12,		91,		-10
0,		64,		-3
12,		83,		22
-9,		57,		-12
9,		52,		-12
10,		58,		-16
18,		75,		-2
-5,		71,		-11
23,		80,		-4
-10,		76,		4
-9,		63,		-10
4,		84,		-11
18,		60,		-25
12,		92,		-6
-6,		76,		-1
-7,		81,		-8
10,		67,		2
13,		87,		14
-5,		86,		-2
-9,		76,		-1
12,		73,		-9
10,		92,		0
3,		106,		-17
12,		80,		-5
2,		86,		-8
-2,		59,		-3
-7,		82,		3
13,		70,		1
2,		94,		-11
2,		76,		-3
-4,		88,		-17
6,		86,		-12
-4,		64,		-2
5,		69,		-2
13,		69,		-18
-8,		81,		-4
0,		68,		1
8,		84,		27
1,		75,		-3
7,		70,		-18
17,		88,		-18
3,		105,		25
2,		82,		-7
-25,		80,		-9
4,		89,		-20
-23,		80,		1
10,		83,		-6
-10,		57,		-7
-3,		87,		5
9,		51,		1
2,		79,		3
17,		62,		-14
-1,		66,		-15
11,		93,		-3
-24,		71,		-10
2,		78,		8
23,		86,		-5
4,		73,		-11
-6,		113,		-16
20,		78,		-10
6,		67,		5
11,		83,		5
-3,		68,		-13
12,		58,		-9
10,		87,		-7
13,		75,		2
-5,		66,		-10
17,		68,		-11
-3,		78,		-17
11,		91,		-7
-3,		76,		7
3,		82,		-22
4,		91,		-11
7,		74,		-9
-4,		65,		-6
6,		65,		-6
-7,		67,		-9
-4,		81,		-28
2,		63,		-3
1,		65,		6
1,		68,		8
17,		86,		4
4,		68,		12
2,		79,		5
7,		84,		10
9,		63,		-5
3,		97,		-5
10,		76,		-14
0,		74,		0
16,		76,		-7
12,		66,		-11
5,		82,		-22
-1,		95,		-36
27,		87,		-8
11,		61,		-12
-16,		66,		-22
4,		78,		12
7,		76,		1
13,		72,		-26
0,		88,		-7
-1,		94,		-15
0,		76,		6
-4,		65,		1
11,		86,		-16
-21,		62,		-2
-6,		81,		-5
21,		72,		-21
-2,		59,		-24
-11,		78,		-1
11,		85,		-11
-9,		71,		2
-3,		84,		-20
-7,		58,		-18
-1,		88,		-2
6,		75,		-24
-4,		66,		-4
-4,		91,		8
13,		63,		3
8,		81,		4
-32,		98,		5
3,		68,		-2
0,		60,		-21
4,		68,		-11
6,		73,		14
0,		72,		14
7,		75,		-3
-3,		64,		-16
23,		103,		-13
14,		80,		0
-8,		74,		-1
0,		68,		2
0,		80,		4
3,		88,		-8
7,		85,		10
-8,		83,		-6
15,		71,		-24
14,		55,		-2
-8,		63,		-14
16,		69,		-14
15,		95,		-11
-7,		64,		-5
-5,		94,		18
-15,		57,		12
13,		68,		-3
4,		65,		1
16,		83,		5
6,		71,		-32
5,		73,		-14
-8,		79,		4
-13,		60,		-14
12,		65,		6
4,		75,		-20
14,		72,		2
3,		89,		-22
-3,		68,		0
0,		84,		-20
-21,		61,		-28
-4,		73,		-5
-10,		88,		-3
2,		75,		0
10,		73,		-17
-2,		90,		2
-1,		91,		-15
5,		75,		-13
3,		86,		-5
7,		70,		1
-15,		84,		-22
-13,		69,		4
18,		68,		-1
0,		82,		-21
-12,		68,		-19
4,		72,		-4
15,		57,		-19
2,		71,		0
7,		94,		2
10,		86,		-16
0,		85,		-2
7,		73,		8
-3,		84,		-3
6,		88,		0
-9,		84,		-3
10,		81,		-7
11,		85,		2
13,		69,		-4
1,		78,		-16
-5,		59,		-11
8,		93,		0
-1,		76,		-4
-8,		79,		2
8,		78,		-10
19,		63,		-19
14,		90,		5
5,		80,		10
12,		72,		16
-1,		103,		-7
17,		85,		-9
16,		75,		17
-11,		85,		-11
-6,		60,		-18
11,		73,		2
14,		67,		-8
5,		100,		5
22,		81,		-3
0,		80,		-12
-4,		88,		-12
2,		78,		10
9,		87,		5
-8,		60,		-23
-13,		71,		3
5,		55,		12
5,		98,		5
3,		85,		-19
-14,		74,		3
3,		85,		5
11,		90,		-13
-6,		74,		-2
11,		68,		0
-11,		87,		-11
4,		82,		0
0,		90,		0
6,		73,		-2
14,		76,		-3
0,		71,		0
18,		74,		1
-6,		55,		-7
5,		89,		-7
-3,		93,		-14
12,		79,		-11
3,		75,		-1
-1,		93,		-22
-5,		71,		-3
12,		65,		-23
-6,		89,		2
4,		79,		9
-6,		72,		3
-10,		75,		-7
1,		77,		8
22,		89,		-8
-20,		41,		-4
9,		93,		-4
-27,		53,		-17
-3,		81,		-6
-11,		67,		15
24,		88,		-1
-1,		77,		-2
12,		58,		1
-9,		78,		-18
-9,		86,		13
6,		65,		6
-1,		85,		-6
-1,		95,		-25
9,		58,		-2
10,		71,		1
-8,		91,		3
2,		68,		0
-13,		86,		-14
9,		61,		-17
-7,		89,		-8
-1,		85,		-17
-11,		66,		-6
15,		89,		-8
5,		88,		-10
-13,		78,		-10
2,		63,		-29
16,		57,		11
7,		72,		-25
-9,		71,		-16
-4,		79,		1
6,		82,		1
-4,		79,		-19
-2,		76,		15
-3,		75,		-5
12,		70,		5
11,		93,		-36
-2,		66,		-14
8,		73,		7
-4,		84,		-1
4,		78,		-17
11,		91,		1
-10,		89,		2
8,		73,		8
15,		84,		-10
-1,		97,		0
-6,		75,		5
1,		81,		-13
13,		71,		-6
3,		60,		0
4,		118,		-10
9,		73,		-15
-5,		58,		3
4,		80,		-19
3,		69,		-5
2,		80,		8
3,		64,		-22
6,		89,		0
-10,		76,		-15
-6,		72,		11
1,		79,		10
-9,		71,		-12
3,		86,		8
5,		101,		-3
13,		80,		-5
12,		79,		-1
7,		77,		1
21,		88,		-5
8,		68,		-5
1,		80,		5
-11,		71,		-6
-3,		78,		15
6,		86,		15
16,		79,		-7
3,		73,		2
10,		87,		-3
-6,		72,		-6
8,		79,		-2
19,		80,		-25
-16,		93,		6
19,		58,		-13
13,		68,		15
0,		71,		-29
-3,		103,		-4
-3,		94,		-27
-9,		70,		8
18,		93,		-3
23,		72,		8
8,		81,		-7
10,		59,		10
-7,		79,		8
8,		59,		-11
10,		83,		-19
5,		71,		-1
-3,		70,		-2
-16,		58,		-25
-6,		77,		-16
-2,		91,		-2
12,		93,		-28
9,		71,		-8
-13,		94,		-1
-5,		85,		-16
9,		66,		-10
-14,		63,		-15
-5,		66,		-2
3,		92,		-4
4,		96,		2
-1,		81,		0
11,		63,		-2
15,		99,		16
5,		61,		-30
8,		86,		-18
17,		82,		-12
-11,		77,		6
-3,		65,		-12
5,		100,		9
2,		61,		2
-5,		81,		11
3,		74,		-33
9,		95,		-2
1,		83,		-18
2,		88,		20
17,		84,		-9
14,		77,		-11
4,		82,		-3
5,		85,		4
9,		69,		-30
7,		70,		9
4,		81,		-24
14,		81,		11
-8,		95,		-7
1,		66,		-5
2,		82,		-4
-11,		72,		-4
10,		80,		-2
-11,		75,		0
13,		90,		10
3,		63,		4
11,		90,		3
7,		79,		-24
6,		67,		-16
4,		104,		-2
-4,		73,		-2
12,		86,		7
-8,		85,		-1
-4,		85,		-14
-5,		68,		0
3,		96,		12
-7,		97,		-9
-18,		72,		4
22,		85,		-22
9,		75,		5
19,		100,		1
-7,		86,		11
-1,		78,		0
3,		69,		-1
-5,		64,		-1
7,		102,		-3
11,		83,		-19
3,		69,		16
17,		84,		-17
-5,		90,		-21
10,		81,		-8
-1,		73,		-5
-3,		81,		9
5,		66,		-17
1,		78,		-1
5,		74,		-16
3,		72,		2
7,		94,		-11
2,		69,		-7
3,		81,		0
9,		67,		-2
-1,		76,		-4
14,		79,		-8
2,		77,		-9
9,		73,		2
-5,		72,		-16
-1,		55,		-24
0,		93,		-12
4,		69,		-4
1,		85,		9
-2,		82,		-21
13,		62,		21
-7,		86,		-14
1,		78,		9
4,		85,		-4
8,		85,		17
17,		77,		-28
7,		57,		-2
2,		83,		2
-2,		78,		-13
-19,		62,		-3
5,		87,		-22
13,		89,		11
-5,		80,		-10
16,		88,		-1
8,		80,		-5
-13,		72,		-14
3,		81,		-12
-15,		76,		5
12,		82,		-1
19,		98,		9
-11,		67,		21
4,		81,		-18
0,		73,		-8
9,		81,		-2
6,		86,		-13
-7,		70,		-6
6,		71,		20
9,		64,		1
9,		78,		-4
-1,		59,		2
17,		98,		-1
7,		84,		8
7,		70,		1
10,		82,		1
-7,		66,		-22
-1,		74,		-3
19,		85,		-3
9,		89,		-5
9,		101,		5
4,		67,		-5
7,		88,		19
3,		74,		-1
-3,		96,		-12
-5,		87,		-10
4,		80,		2
1,		78,		-13
-12,		80,		-10
2,		82,		-22
18,		75,		-13
-12,		75,		3
6,		54,		-5
1,		65,		14
12,		113,		-22
2,		72,		-15
-5,		80,		7
-9,		59,		0
5,		74,		0
-12,		79,		-20
-23,		53,		-18
-9,		80,		13
7,		74,		-26
2,		64,		17
-3,		65,		-5
7,		71,		6
-8,		82,		-2
3,		75,		6
11,		87,		-8
15,		71,		-6
-3,		86,		4
13,		80,		-2
-3,		92,		-3
-1,		89,		-10
2,		77,		-6
16,		69,		-4
9,		58,		-5
0,		102,		-7
27,		66,		-14
-1,		73,		-9
4,		88,		3
11,		84,		-19
9,		62,		5
-11,		83,		-7
4,		95,		-8
-1,		90,		-7
-3,		80,		-13
14,		63,		-3
11,		67,		-11
-13,		57,		6
0,		73,		-17
7,		82,		-5
-6,		90,		-10
-7,		83,		-1
5,		82,		-16
10,		72,		-23
22,		54,		16
3,		91,		-13
3,		100,		-20
3,		68,		-13
19,		69,		-7
1,		58,		11
8,		90,		-12
-1,		74,		7
-8,		68,		19
6,		84,		10
-8,		89,		-9
8,		85,		1
-8,		82,		6
-3,		99,		3
-6,		65,		-2
0,		71,		-5
-1,		63,		-15
12,		85,		2
9,		84,		-3
14,		67,		12
-2,		84,		1
2,		85,		0
1,		66,		-7
-26,		92,		-4
20,		64,		-3
-4,		100,		3
-4,		82,		7
-12,		78,		-4
5,		90,		-10
-11,		68,		6
-2,		79,		-1
-1,		66,		6
15,		90,		-5
0,		75,		5
3,		83,		15
-12,		66,		-11
4,		89,		18
0,		93,		-8
4,		73,		-7
-10,		95,		3
13,		83,		1
-8,		75,		3
6,		98,		-11
-3,		77,		1
-8,		70,		-9
19,		93,		4
-8,		75,		-13
1,		74,		3
4,		80,		-10
20,		68,		-8
-1,		98,		-7
4,		72,		0
	87,		11
4,		61,		-1
2,		76,		10
11,		72,		-4
-7,		86,		-18
0,		69,		7
-10,		68,		3
19,		90,		-2
9,		58,		-10
11,		89,		-7
15,		67,		3
9,		97,		-17
8,		89,		-7
-9,		92,		6
21,		76,		-4
-10,		85,		5
0,		75,		-17
6,		82,		-14
17,		79,		13
-24,		96,		9
9,		71,		-7
3,		73,		0
11,		74,		-18
4,		65,		-12
-19,		78,		5
17,		70,		-28
1,		75,		1
9,		90,		-2
14,		89,		-23
7,		102,		-9
-2,		70,		3
-2,		73,		-12
6,		62,		-21
-20,		71,		-1
-5,		103,		-11
-15,		74,		-12
-10,		94,		4
7,		85,		-11
10,		68,		-10
16,		92,		-8
5,		85,		-5
2,		84,		-11
10,		68,		-20
0,		93,		-10
3,		85,		-13
-2,		79,		9
8,		92,		-3
-8,		81,		-13
-3,		79,		1
1,		60,		-13
-12,		87,		0
-1,		71,		-11
5,		59,		-21
5,		73,		4
-9,		93,		-7
10,		66,		3
-7,		87,		-24
8,		48,		-1
10,		87,		3
2,		73,		-1
0,		101,		0
-9,		80,		-8
10,		89,		-5
10,		87,		-11
11,		70,		-10
-14,		74,		-9
-4,		88,		1
14,		97,		-2
1,		72,		-11
-6,		93,		-8
-2,		72,		-12
-3,		80,		8
-5,		86,		-19
10,		92,		0
-9,		89,		-1
6,		79,		-7
19,		69,		-11
-7,		63,		-10
10,		76,		-20
10,		79,		9
-1,		92,		-6
1,		70,		-15
13,		69,		-23
3,		70,		-16
-13,		99,		-5
-7,		90,		-10
3,		85,		-5
6,		77,		-1
-5,		75,		-12
2,		74,		-8
-10,		57,		-15
10,		70,		3
3,		90,		-7
24,		63,		10
0,		67,		-9
11,		82,		-17
1,		79,		-5
25,		74,		21
0,		69,		-4
-3,		80,		7
0,		71,		-16
1,		83,		-13
0,		85,		5
19,		76,		-9
-9,		73,		5
17,		70,		-5
-2,		88,		0
6,		75,		-11
-3,		69,		-1
6,		80,		3
-11,		81,		-4
-1,		97,		0
-17,		86,		-9
9,		74,		-10
-10,		71,		10
1,		85,		6
7,		62,		-13
1,		85,		-8
7,		93,		-17
25,		84,		-17
-3,		83,		-18
12,		57,		-12
-3,		80,		8
7,		60,		-4
7,		44,		2
-3,		92,		-8
-18,		82,		-5
4,		69,		-6
-14,		91,		8
2,		92,		-18
6,		91,		10
-6,		75,		-1
-3,		71,		-20
10,		73,		2
-9,		79,		2
9,		68,		-5
-7,		102,		-5
1,		68,		19
-10,		75,		-22
-1,		78,		10
9,		64,		-2
0,		81,		8
7,		82,		9
8,		77,		0
3,		80,		-1
-5,		55,		-20
-1,		74,		11
-8,		84,		-5
3,		93,		8
6,		74,		-5
-8,		87,		2
-5,		79,		-7
13,		67,		-7
3,		58,		-6
-1,		83,		-1
2,		82,		1
15,		76,		1
14,		71,		-20
5,		83,		-11
-2,		64,		-18
13,		88,		-7
7,		79,		17
5,		75,		7
-14,		76,		-14
2,		86,		6
11,		69,		2
7,		87,		-17
10,		55,		1
14,		50,		5
2,		101,		1
1,		71,		-6
-1,		88,		-3
-20,		81,		-5
-6,		61,		-14
7,		77,		-6
-6,		78,		3
2,		56,		-24
9,		83,		-6
10,		85,		4
4,		68,		3
7,		72,		16
-6,		68,		-6
3,		74,		-3
-1,		92,		-12
-12,		85,		4
7,		83,		-8
0,		84,		-8
1,		85,		3
22,		69,		-7
18,		62,		-14
-24,		79,		6
-10,		83,		-4
10,		68,		11
-1,		76,		-10
8,		79,		14
4,		98,		-7
14,		74,		-14
-4,		82,		-8
-8,		84,		-5
-8,		78,		-30
-12,		91,		-4
24,		76,		-14
2,		75,		-6
14,		84,		-8
-8,		86,		-16
3,		80,		4
0,		81,		13
7,		82,		-15
-1,		80,		1
8,		50,		-5
13,		80,		-13
10,		107,		-10
-7,		65,		-21
11,		73,		-10
3,		86,		14
14,		89,		-18
-19,		71,		4
12,		78,		-12
0,		74,		-10
6,		68,		-9
19,		79,		-11
0,		92,		-18
3,		96,		-9
11,		55,		-5
-8,		87,		-12
3,		73,		-17
-13,		72,		10
10,		71,		-8
5,		66,		-24
17,		87,		2
17,		96,		13
-13,		90,		-8
19,		71,		-24
2,		59,		25
-10,		71,		-8
12,		88,		4
-11,		74,		-17
23,		90,		-14
-3,		70,		1
5,		83,		-15
32,		80,		-13
-11,		61,		-2
7,		98,		-4
4,		61,		-12
6,		75,		2
-10,		61,		-7
-2,		81,		10
-2,		88,		-6
11,		78,		-31
5,		84,		-3
7,		78,		-5
-3,		90,		-3
-5,		77,		-7
4,		93,		11
-3,		78,		-17
3,		72,		1
6,		96,		4
-20,		70,		-11
1,		66,		7
-5,		92,		-33
-8,		62,		-12
-1,		66,		11
17,		75,		-25
16,		106,		-1
5,		78,		-24
-14,		77,		-3
18,		99,		-22
-9,		75,		-13
15,		103,		-1
6,		62,		-2
26,		80,		-19
1,		58,		15
-8,		74,		5
11,		83,		-16
14,		81,		-2
7,		80,		-21
14,		66,		-1
14,		78,		-8
9,		65,		7
-9,		76,		-14
9,		79,		-15
-11,		86,		-5
10,		90,		-24
-3,		76,		-9
5,		67,		-7
3,		74,		1
-3,		88,		5
21,		80,		-12
11,		86,		-1
-7,		60,		6
6,		68,		-18
6,		75,		10
-10,		90,		-9
2,		56,		0
11,		88,		-8
0,		57,		-1
2,		85,		-4
6,		72,		3
-15,		63,		-4
-11,		65,		0
14,		72,		0
6,		97,		-12
4,		68,		4
-3,		87,		-12
-7,		71,		6
5,		94,		-10
-6,		78,		0
-11,		97,		-17
-9,		103,		18
-4,		62,		-4
5,		80,		-3
3,		71,		6
7,		82,		-7
-11,		82,		-7
-4,		89,		2
2,		67,		-7
-9,		74,		-29
7,		78,		-15
23,		77,		-12
0,		74,		-8
0,		85,		11
2,		75,		-7
-1,		92,		9
-1,		72,		-11
3,		52,		-22
31,		83,		-16
4,		87,		4
3,		77,		-9
14,		78,		-7
4,		91,		-2
-12,		68,		-4
11,		56,		1
5,		83,		4
-7,		91,		-1
-21,		69,		-19
4,		83,		2
1,		79,		-18
10,		75,		1
-3,		91,		6
11,		75,		-12
2,		96,		-7
6,		86,		-9
-3,		90,		-6
11,		85,		0
-6,		97,		-10
10,		90,		-7
3,		78,		11
14,		77,		-10
8,		65,		10
-3,		93,		-16
9,		77,		12
8,		84,		-19
16,		87,		-1
-18,		78,		-1
8,		91,		-19
4,		58,		4
0,		52,		-17
8,		90,		5
2,		79,		8
5,		62,		1
1,		95,		-26
-4,		87,		-9
6,		80,		2
-5,		76,		-26
0,		86,		-2
-8,		66,		-36
-1,		88,		-7
22,		76,		-10
-1,		102,		-24
-3,		87,		-17
-11,		53,		-5
-10,		91,		13
-2,		94,		-13
7,		56,		-8
-4,		57,		0
0,		87,		-4
-11,		92,		-3
-9,		75,		-17
3,		92,		14
2,		92,		-9
10,		80,		-3
-8,		67,		-6
-13,		68,		-11
-9,		92,		-33
12,		67,		15
11,		93,		-1
16,		79,		10
-5,		74,		-8
-5,		69,		-1
-2,		103,		-17
-2,		80,		4
0,		78,		-17
-1,		80,		-5
-5,		84,		-10
38,		112,		1
9,		103,		-6
7,		57,		10
-15,		67,		-14
8,		71,		-6
-5,		68,		-6
0,		76,		-12
13,		79,		1
16,		85,		7
6,		79,		-12
1,		79,		8
-3,		68,		-10
3,		91,		2
-6,		73,		5
1,		68,		-24
16,		92,		8
-2,		66,		-16
7,		75,		-14
16,		77,		13
0,		52,		-11
-10,		88,		5
10,		80,		-16
8,		82,		-4
-6,		73,		0
0,		67,		2
6,		100,		-8
-12,		63,		-12
-10,		73,		-2
-11,		94,		-6
-7,		76,		2
7,		78,		-11
14,		85,		-2
-7,		71,		-17
5,		87,		-12
0,		71,		12
-4,		76,		3
2,		77,		-7
-2,		54,		-3
6,		88,		-15
2,		62,		-27
-8,		82,		0
4,		88,		-12
10,		85,		8
14,		70,		-19
10,		74,		11
25,		74,		-26
-3,		88,		3
-13,		88,		-22
-20,		90,		4
-4,		91,		-5
8,		50,		-8
7,		78,		-11
5,		77,		-14
11,		95,		-9
1,		68,		3
-1,		85,		-29
-10,		65,		5
5,		75,		-8
17,		84,		-11
14,		89,		2
0,		91,		-5
-22,		89,		-2
-19,		59,		6
1,		73,		0
-4,		110,		-4
-2,		62,		4
-16,		82,		-23
7,		65,		-25
-10,		82,		-19
0,		60,		1
7,		73,		-5
-4,		90,		2
3,		68,		11
2,		93,		-14
3,		93,		-22
9,		79,		-9
8,		72,		-9
-10,		79,		-7
5,		89,		-6
1,		58,		-5
-5,		61,		-1
-9,		70,		-4
0,		85,		-7
0,		91,		5
0,		88,		-13
17,		82,		-23
-9,		77,		-17
0,		76,		-8
15,		69,		-17
-3,		76,		-22
1,		70,		-20
-18,		82,		-6
6,		78,		-14
17,		49,		8
4,		77,		-5
-2,		61,		-2
6,		87,		-13
11,		83,		-22
17,		61,		3
-1,		76,		-8
20,		81,		-13
-6,		76,		-1
5,		77,		-16
4,		76,		-3
20,		79,		-19
-2,		84,		-2
-2,		55,		9
16,		74,		-7
14,		88,		-7
-2,		70,		-3
12,		82,		-3
-6,		92,		-2
2,		84,		11
9,		70,		-8
9,		73,		-6
4,		87,		-2
13,		77,		-16
-15,		72,		-10
-4,		99,		-4
11,		77,		-13
-4,		82,		-36
-2,		88,		-8
18,		95,		0
-10,		82,		-12
-4,		94,		6
-4,		86,		-15
5,		59,		6
-7,		78,		-6
-6,		82,		-8
10,		90,		-8
1,		53,		-7
-1,		91,		-7
-1,		74,		2
10,		69,		-4
-10,		73,		-2
14,		79,		-18
16,		103,		-14
-4,		88,		-9
7,		87,		7
-6,		79,		-10
2,		81,		-18
18,		63,		-18
-7,		83,		-3
18,		85,		0
6,		69,		-1
-14,		90,		-8
-1,		74,		-17
9,		80,		-25
9,		74,		2
-2,		95,		-17
6,		92,		-1
10,		83,		-12
-24,		62,		0
2,		88,		-3
-1,		64,		-15
6,		74,		-10
-6,		71,		7
1,		90,		-1
-13,		62,		-2
9,		84,		-3
-9,		101,		-6
17,		78,		-2
-5,		76,		-5
3,		93,		1
-4,		98,		1
-11,		70,		-4
2,		67,		-12
-2,		84,		-5
-9,		67,		-12
4,		80,		-18
-3,		86,		-17
-3,		72,		4
-6,		81,		-4
-18,		78,		5
1,		90,		5
-1,		85,		-3
0,		89,		6
11,		80,		-22
-1,		81,		-13
12,		71,		-1
6,		61,		-12
1,		76,		-28
-1,		77,		-9
2,		101,		3
-9,		82,		3
-3,		102,		-10
8,		73,		-3
20,		80,		-13
7,		85,		-6
3,		88,		-12
6,		84,		1
-3,		64,		-16
-2,		61,		9
-4,		61,		-10
12,		74,		-7
10,		69,		-2
4,		68,		1
14,		67,		-5
3,		107,		-23
2,		87,		-10
0,		85,		10
1,		74,		-14
-13,		96,		-16
10,		65,		-13
2,		83,		-5
-11,		72,		-14
-5,		70,		-7
-3,		73,		-13
9,		65,		0
-3,		121,		-7
4,		68,		-26
4,		53,		-17
2,		81,		-11
8,		86,		-17
2,		76,		-3
0,		92,		-16
9,		66,		2
-11,		79,		-23
2,		89,		-11
-9,		85,		-18
1,		71,		6
-10,		97,		-5
11,		76,		6
-13,		62,		0
-6,		96,		6
11,		49,		-15
-14,		74,		8
27,		60,		-3
