-252,	708,	19604,	-6,	74,	-14
-276,	640,	19604,	-20,	58,	-32
-352,	636,	19644,	1,	91,	-38
-396,	616,	19600,	2,	78,	-19
-308,	648,	19500,	-22,	84,	-12
-360,	720,	19688,	1,	68,	-2
-316,	660,	19840,	-32,	63,	-16
-384,	680,	19716,	-23,	55,	-11
-256,	720,	19652,	-4,	58,	-18
-348,	752,	19576,	-19,	79,	-27
-332,	656,	19736,	-8,	86,	-28
-312,	764,	19588,	-20,	58,	-29
-312,	744,	19724,	-4,	80,	-29
-264,	752,	19712,	-30,	80,	-19
-384,	708,	19660,	-11,	68,	-19
-356,	636,	19532,	-21,	82,	-26
-300,	644,	19484,	5,	66,	-20
-304,	620,	19776,	-10,	61,	-23
-380,	768,	19628,	-12,	69,	-15
-256,	704,	19508,	-28,	89,	-43
-388,	704,	19708,	-7,	65,	-5
-324,	604,	19504,	-21,	58,	-26
-320,	732,	19560,	-3,	63,	2
-384,	720,	19908,	-20,	71,	-21
-264,	644,	19536,	0,	75,	6
-216,	644,	19796,	-7,	68,	-18
-292,	656,	19588,	1,	85,	-6
-420,	640,	19688,	-16,	77,	-34
-380,	652,	19620,	-6,	54,	-31
-420,	620,	19736,	4,	77,	-35
-352,	672,	19680,	-5,	74,	-11
-256,	656,	19496,	-21,	74,	-24
-316,	672,	19672,	-10,	60,	-16
-320,	672,	19444,	-20,	72,	-21
-372,	664,	19648,	-12,	82,	-40
-388,	660,	19608,	-10,	82,	-9
-412,	684,	19736,	-8,	88,	-29
-384,	732,	19768,	-4,	72,	-30
-140,	532,	19660,	2,	72,	-8
-272,	656,	19624,	-6,	78,	-51
-504,	740,	19716,	6,	69,	-15
-280,	640,	19484,	-14,	82,	-24
-272,	620,	19824,	-6,	93,	-24
-380,	736,	19568,	-12,	80,	-12
-248,	684,	19732,	-4,	59,	-33
-364,	624,	19672,	6,	72,	-30
-424,	772,	19636,	-15,	68,	-25
-328,	636,	19400,	-5,	83,	-14
-384,	672,	19556,	-10,	63,	-32
-284,	600,	19568,	-9,	82,	-15
-444,	732,	19624,	-3,	75,	-24
-336,	624,	19648,	-9,	52,	-23
-324,	780,	19660,	-11,	83,	-29
-348,	712,	19560,	-1,	77,	-28
-332,	744,	19512,	-23,	84,	-24
-352,	612,	19720,	-5,	98,	-29
-320,	632,	19576,	-17,	67,	-29
-436,	628,	19824,	-1,	66,	-19
-316,	608,	19572,	-4,	66,	-44
-352,	632,	19596,	-11,	82,	-26
-264,	620,	19800,	-27,	91,	-7
-352,	632,	19704,	-7,	47,	-20
-292,	724,	19740,	-6,	99,	-46
-492,	660,	19624,	-3,	81,	-38
-276,	596,	19516,	-14,	78,	-24
-236,	660,	19556,	-12,	52,	-18
-328,	732,	19492,	-15,	74,	-26
-348,	672,	19624,	-9,	76,	-15
-328,	668,	19704,	10,	89,	-14
-360,	784,	19700,	-14,	59,	-11
-320,	808,	19656,	-10,	90,	-15
-380,	732,	19624,	-5,	82,	-38
-336,	640,	19540,	-21,	57,	-8
-284,	624,	19568,	-14,	67,	-28
-264,	680,	19644,	-23,	78,	-11
-256,	720,	19524,	7,	79,	-30
-332,	696,	19756,	-12,	67,	-9
-292,	628,	19584,	-6,	64,	-22
-360,	788,	19812,	-15,	75,	-24
-308,	644,	19576,	-2,	75,	5
-188,	736,	19776,	-26,	76,	-18
-228,	632,	19676,	-11,	93,	-39
-360,	784,	19776,	-12,	77,	2
-224,	716,	19760,	-13,	82,	-11
-336,	728,	19612,	-9,	56,	-38
-236,	648,	19636,	-13,	79,	-30
-176,	672,	19632,	12,	85,	-17
-360,	684,	19648,	-4,	68,	-33
-352,	676,	19692,	1,	77,	-1
-240,	600,	19420,	-1,	78,	-30
-216,	660,	19704,	-12,	86,	-29
-384,	648,	19752,	-23,	86,	8
-312,	552,	19556,	-16,	70,	-17
-300,	680,	19752,	-30,	66,	-18
-432,	732,	19608,	-6,	74,	-9
-296,	636,	19676,	-3,	67,	-23
-492,	664,	19704,	-21,	78,	-24
-412,	588,	19760,	15,	66,	-17
-440,	748,	19608,	-10,	92,	-13
-364,	636,	19636,	5,	67,	-22
-244,	628,	19596,	-22,	91,	-29
-308,	708,	19652,	-8,	72,	-14
-328,	720,	19552,	17,	80,	5
-168,	648,	19600,	23,	62,	-14
-332,	696,	19432,	-16,	85,	-18
-208,	628,	19332,	29,	45,	-3
-316,	664,	19964,	36,	42,	-12
-532,	628,	19756,	-14,	60,	-17
-412,	588,	19996,	-11,	74,	-26
-260,	672,	19608,	0,	83,	-27
-248,	544,	19260,	-26,	78,	-37
-404,	708,	19784,	13,	60,	-28
-248,	708,	19504,	-40,	58,	-34
-300,	740,	19700,	-10,	84,	-40
-288,	756,	19712,	-8,	84,	-5
-300,	716,	19592,	0,	78,	-26
-300,	708,	19708,	-25,	72,	-22
-416,	752,	19544,	-8,	81,	-9
-408,	692,	19612,	-18,	76,	-25
-292,	704,	19556,	3,	94,	-12
-344,	744,	19724,	-27,	69,	-26
-256,	756,	19788,	7,	88,	-33
-336,	692,	19552,	-15,	72,	-5
-336,	604,	19704,	0,	70,	-15
-336,	692,	19752,	-12,	85,	-14
-340,	760,	19664,	-23,	91,	-21
-332,	708,	19648,	-7,	84,	-33
-404,	580,	19612,	-21,	80,	-22
-244,	720,	19508,	-9,	72,	8
-284,	672,	19744,	-19,	79,	-19
-304,	584,	19608,	-11,	81,	-3
-336,	728,	19604,	-14,	85,	-9
-352,	764,	19676,	-10,	72,	-32
-300,	532,	19576,	-20,	75,	-44
-360,	748,	19724,	-16,	69,	-16
-264,	548,	19636,	-24,	74,	-27
-328,	740,	19520,	-9,	63,	-9
-384,	644,	19692,	-6,	67,	-29
-352,	704,	19588,	-2,	90,	-6
-300,	740,	19732,	-21,	66,	-9
-388,	588,	19740,	-12,	47,	-35
-376,	684,	19756,	-26,	69,	-12
-416,	680,	19652,	-11,	66,	-35
-336,	632,	19592,	-4,	77,	-11
-248,	672,	19676,	-9,	83,	-24
-264,	652,	19676,	-9,	80,	-15
-376,	560,	19392,	-5,	86,	-11
-364,	716,	19716,	-19,	63,	-28
-388,	716,	19764,	-7,	71,	-35
-256,	680,	19640,	-6,	82,	-21
-372,	632,	19656,	-3,	103,	-21
-340,	768,	19592,	7,	78,	-15
-284,	680,	19580,	-9,	62,	-27
-464,	700,	19736,	-10,	71,	-8
-384,	712,	19688,	-13,	75,	-25
-356,	592,	19636,	2,	77,	-20
-340,	716,	19620,	-9,	87,	-20
-320,	592,	19620,	-24,	73,	-10
-312,	684,	19592,	-6,	68,	-18
-344,	640,	19676,	-10,	68,	-28
-196,	756,	19576,	-5,	85,	-22
-352,	612,	19728,	-10,	78,	-9
-308,	640,	19540,	-7,	81,	-28
-232,	696,	19676,	6,	62,	-23
-300,	700,	19608,	4,	83,	-26
-312,	736,	19648,	-14,	67,	-18
-316,	636,	19776,	-2,	65,	-35
-344,	692,	19744,	-29,	80,	-35
-312,	712,	19528,	5,	68,	-32
-264,	672,	19688,	-1,	92,	-22
-352,	656,	19620,	9,	70,	-26
-300,	724,	19588,	-30,	83,	-25
-320,	700,	19644,	-8,	72,	-32
-304,	708,	19660,	-17,	74,	-12
-324,	644,	19824,	-14,	111,	-11
-288,	712,	19744,	-20,	80,	-24
-320,	660,	19772,	3,	76,	-28
-392,	628,	19592,	2,	86,	-25
-288,	648,	19564,	-18,	84,	-7
-232,	716,	19624,	-4,	94,	-26
-260,	624,	19536,	-22,	68,	-25
-300,	624,	19648,	1,	84,	-16
-328,	684,	19800,	-2,	77,	-22
-268,	704,	19668,	-17,	88,	-14
-384,	636,	19776,	-13,	84,	-34
-316,	616,	19680,	-18,	63,	-16
-188,	680,	19612,	0,	62,	-27
-304,	688,	19672,	-19,	102,	-14
-432,	632,	19632,	-11,	88,	-21
-324,	584,	19600,	-15,	73,	-17
-328,	588,	19732,	-20,	69,	-21
-348,	724,	19736,	-23,	96,	-27
-328,	720,	19636,	-14,	91,	-19
-368,	716,	19708,	-13,	70,	-39
-256,	648,	19616,	-13,	80,	-19
-272,	708,	19644,	-20,	84,	-27
-360,	644,	19696,	-6,	63,	-10
-320,	768,	19716,	2,	56,	-15
-284,	680,	19584,	-27,	75,	-25
-324,	644,	19660,	-6,	72,	-8
-396,	664,	19720,	1,	58,	-18
-396,	696,	19664,	-24,	57,	-25
-316,	636,	19568,	-19,	56,	-28
-356,	792,	19660,	5,	93,	-32
-380,	704,	19672,	9,	79,	-17
-348,	616,	19744,	-2,	79,	-19
-284,	628,	19688,	6,	62,	-21
-356,	768,	19700,	-13,	76,	-19
-364,	672,	19716,	3,	75,	-22
-252,	668,	19452,	-6,	68,	-13
-252,	664,	19760,	-25,	76,	-11
-360,	708,	19612,	-15,	76,	-10
-372,	704,	19596,	-11,	69,	-24
-300,	564,	19688,	-8,	81,	-20
-360,	680,	19576,	-11,	73,	-17
-320,	596,	19548,	-14,	87,	-26
-360,	736,	19672,	-11,	82,	-20
-352,	612,	19616,	-6,	83,	-32
-320,	716,	19760,	-27,	77,	-11
-364,	676,	19564,	12,	69,	-24
-376,	672,	19588,	8,	73,	-9
-388,	632,	19656,	-24,	86,	-15
-316,	640,	19828,	-17,	100,	-44
-312,	624,	19636,	10,	84,	-22
-404,	612,	19644,	-14,	69,	-33
-260,	600,	19696,	-14,	61,	-16
-372,	704,	19596,	-7,	84,	-17
-340,	716,	19508,	-22,	88,	-24
-320,	644,	19704,	-9,	63,	-11
-336,	636,	19536,	-16,	96,	-13
-336,	700,	19592,	0,	84,	-10
-284,	580,	19708,	-16,	43,	-25
-376,	724,	19796,	6,	66,	-31
-364,	604,	19676,	-11,	79,	-21
-348,	672,	19596,	-17,	58,	-10
-348,	612,	19600,	-21,	83,	-4
-292,	620,	19584,	-13,	80,	-24
-332,	712,	19688,	-7,	74,	-14
-392,	744,	19556,	-19,	75,	-34
-244,	536,	19588,	-23,	72,	-14
-380,	652,	19540,	-8,	95,	-14
-332,	628,	19568,	1,	85,	-23
-360,	652,	19576,	-8,	97,	-26
-356,	620,	19656,	13,	91,	-32
-272,	752,	19684,	-5,	83,	-9
-396,	668,	19668,	-8,	58,	-13
-252,	728,	19484,	4,	79,	-23
-416,	664,	19572,	-8,	89,	-15
-380,	660,	19676,	-28,	70,	-31
-340,	684,	19684,	-31,	71,	-8
-296,	576,	19752,	-18,	77,	-31
-372,	704,	19580,	-20,	63,	-32
-332,	644,	19716,	-24,	70,	-16
-228,	644,	19636,	-4,	80,	-26
-312,	648,	19704,	-12,	74,	-14
-368,	760,	19672,	-3,	101,	-14
-368,	748,	19584,	-12,	81,	-21
-356,	684,	19648,	-15,	72,	-9
-344,	760,	19772,	-12,	59,	-24
-256,	668,	19776,	-4,	84,	-8
-288,	684,	19576,	0,	69,	-6
-392,	588,	19724,	-4,	99,	-20
-396,	704,	19668,	-1,	64,	-29
-260,	788,	19616,	-1,	87,	-28
-372,	724,	19552,	-19,	85,	-12
-340,	684,	19512,	-18,	82,	-30
-332,	748,	19640,	-3,	68,	-3
-320,	660,	19604,	-16,	83,	-38
-352,	604,	19740,	-12,	68,	-9
-388,	660,	19656,	-11,	72,	-8
-384,	692,	19688,	-1,	87,	-18
-356,	660,	19592,	-18,	73,	-4
-436,	608,	19556,	-10,	73,	-31
-296,	604,	19628,	-29,	82,	-16
-304,	736,	19688,	9,	80,	-28
-368,	672,	19584,	-6,	77,	-35
-340,	780,	19636,	-5,	49,	-12
-356,	732,	19584,	-5,	54,	-25
-364,	732,	19752,	-10,	67,	-30
-328,	656,	19788,	2,	79,	-10
-312,	736,	19584,	-11,	74,	-5
-264,	752,	19688,	-18,	63,	-18
-288,	672,	19680,	6,	79,	-27
-280,	744,	19584,	11,	55,	-13
-348,	720,	19684,	-25,	63,	-8
-352,	696,	19588,	-12,	69,	-15
-252,	652,	19676,	-16,	77,	-22
-320,	568,	19728,	-14,	68,	-21
-416,	720,	19564,	-7,	72,	-8
-300,	688,	19588,	-9,	71,	-7
-332,	588,	19560,	2,	75,	-23
-280,	700,	19576,	-18,	83,	-10
-304,	648,	19544,	2,	76,	-20
-328,	624,	19584,	-23,	61,	-21
-356,	620,	19620,	-26,	83,	-9
-328,	588,	19640,	-10,	75,	-32
-420,	716,	19664,	4,	85,	-32
-340,	732,	19576,	-12,	91,	-23
-424,	624,	19688,	-10,	90,	-27
-276,	692,	19704,	0,	71,	-24
-292,	648,	19612,	-15,	76,	-18
-392,	636,	19628,	-32,	76,	-37
-352,	596,	19588,	-4,	89,	-13
-384,	664,	19712,	-20,	81,	-45
-376,	620,	19604,	0,	86,	-26
-372,	688,	19648,	-2,	69,	-18
-324,	616,	19656,	-7,	82,	-7
-208,	732,	19692,	-10,	80,	-30
-216,	716,	19752,	-8,	74,	-30
-332,	756,	19592,	-14,	64,	-42
-288,	764,	19652,	-17,	64,	-26
-348,	720,	19604,	4,	101,	-11
-260,	732,	19688,	3,	48,	-27
-452,	648,	19680,	-9,	88,	-14
-288,	604,	19604,	8,	89,	-15
-416,	616,	19736,	-9,	74,	-21
-364,	596,	19596,	0,	88,	-8
-292,	700,	19524,	-17,	81,	3
-216,	676,	19564,	-6,	100,	-11
-244,	604,	19664,	-7,	78,	-17
-300,	612,	19644,	-22,	92,	-9
-260,	676,	19740,	-9,	96,	-27
-404,	704,	19560,	3,	76,	-29
-336,	584,	19652,	-11,	59,	-35
-308,	664,	19600,	-7,	63,	-37
-364,	696,	19676,	-9,	80,	-3
-316,	760,	19612,	-7,	72,	-15
-312,	688,	19712,	0,	69,	-21
-372,	656,	19640,	-35,	89,	-22
-292,	720,	19580,	-14,	80,	-16
-272,	628,	19436,	-2,	89,	-21
-280,	604,	19568,	-6,	84,	-20
-368,	740,	19628,	-9,	69,	-12
-228,	720,	19664,	1,	70,	-18
-376,	740,	19680,	9,	52,	-22
-316,	648,	19656,	16,	86,	-21
-276,	664,	19596,	2,	95,	-34
-244,	772,	19504,	-15,	81,	-30
-384,	684,	19656,	-7,	76,	-24
-344,	648,	19680,	-3,	58,	-13
-296,	632,	19568,	9,	55,	-22
-248,	652,	19684,	-9,	74,	-33
-300,	684,	19668,	-12,	87,	-29
-352,	664,	19624,	-16,	75,	-25
-292,	720,	19612,	-15,	70,	-24
-296,	640,	19628,	0,	46,	-33
-300,	672,	19548,	-2,	93,	-31
-344,	696,	19708,	-11,	82,	-8
-320,	628,	19636,	1,	75,	-22
-352,	596,	19636,	3,	83,	-31
-380,	744,	19608,	0,	50,	-28
-444,	568,	19536,	-8,	60,	-26
-340,	628,	19552,	-4,	91,	4
-332,	616,	19620,	-12,	69,	-16
-384,	732,	19564,	-1,	58,	-13
-340,	576,	19724,	-23,	77,	-21
-468,	684,	19580,	-6,	76,	-19
-396,	596,	19552,	-1,	78,	-5
-380,	676,	19688,	-14,	70,	-12
-256,	656,	19512,	-13,	83,	-17
-308,	680,	19568,	-14,	84,	-27
-288,	668,	19600,	-1,	82,	-7
-388,	676,	19620,	-24,	73,	-16
-316,	656,	19588,	-13,	75,	1
-360,	700,	19616,	-17,	89,	-29
-352,	696,	19772,	-10,	75,	-22
-360,	648,	19748,	-12,	62,	-21
-328,	700,	19644,	-12,	73,	-13
-232,	740,	19780,	-5,	66,	-28
-320,	604,	19588,	7,	71,	-8
-304,	648,	19764,	-5,	66,	-33
-360,	704,	19768,	-11,	59,	-17
-376,	732,	19572,	-21,	57,	-35
-348,	688,	19708,	-22,	67,	-21
-372,	672,	19604,	-17,	49,	-14
-376,	684,	19836,	6,	82,	-17
-344,	748,	19700,	-9,	74,	-17
-364,	672,	19556,	-13,	73,	7
-344,	708,	19640,	-24,	61,	-21
-364,	640,	19636,	5,	62,	-18
-368,	672,	19680,	-36,	56,	-21
-340,	632,	19740,	-7,	64,	-17
-368,	692,	19636,	-8,	89,	-9
-308,	700,	19716,	21,	82,	-12
-304,	676,	19688,	-22,	86,	-19
-204,	688,	19596,	-18,	56,	-18
-292,	640,	19472,	-22,	87,	-25
-260,	656,	19736,	1,	60,	-21
-264,	644,	19616,	-17,	80,	-22
-312,	628,	19604,	-1,	86,	-16
-304,	640,	19672,	6,	79,	-6
-436,	776,	19684,	-11,	69,	-14
-344,	664,	19756,	-16,	64,	-45
-332,	628,	19560,	-28,	100,	-20
-292,	552,	19672,	-17,	48,	-32
-244,	644,	19664,	-12,	66,	-16
-320,	652,	19712,	-20,	59,	-3
-232,	748,	19648,	-10,	77,	-20
-364,	708,	19712,	-7,	92,	-6
-392,	556,	19660,	-15,	74,	-14
-328,	680,	19524,	-15,	82,	-23
-272,	732,	19720,	-3,	83,	15
-232,	712,	19560,	-26,	64,	-13
-276,	612,	19652,	-10,	88,	-26
-344,	724,	19656,	1,	84,	-20
-276,	664,	19688,	-9,	79,	-8
-284,	656,	19728,	-8,	80,	-31
-368,	652,	19628,	2,	81,	-4
-284,	808,	19688,	-1,	77,	-15
-380,	664,	19684,	10,	64,	-26
-224,	624,	19628,	4,	68,	-28
-436,	724,	19520,	-10,	73,	-13
-352,	700,	19508,	-26,	66,	0
-280,	660,	19616,	3,	84,	-29
-396,	724,	19628,	-10,	99,	-15
-420,	584,	19700,	-13,	100,	-41
-368,	732,	19608,	3,	77,	-21
-268,	780,	19656,	-28,	71,	-6
-372,	636,	19604,	-7,	60,	-21
-404,	680,	19720,	-12,	54,	-10
-420,	740,	19664,	-2,	59,	-17
-428,	724,	19712,	13,	67,	-5
-332,	644,	19556,	-4,	66,	-9
-284,	724,	19732,	-11,	69,	-22
-312,	660,	19604,	-13,	60,	-42
-400,	612,	19608,	-5,	79,	-11
-368,	644,	19756,	-3,	66,	-13
-296,	628,	19564,	-9,	53,	10
-396,	596,	19616,	-5,	65,	-4
-356,	656,	19668,	3,	83,	-34
-420,	668,	19616,	-10,	53,	-25
-396,	732,	19680,	-13,	68,	-30
-388,	624,	19628,	-10,	82,	-17
-352,	648,	19616,	1,	73,	-18
-324,	580,	19604,	12,	69,	-26
-404,	700,	19852,	-21,	61,	-26
-280,	548,	19664,	-34,	62,	-12
-360,	696,	19540,	-14,	69,	-18
-324,	692,	19752,	10,	77,	-18
-256,	724,	19564,	1,	71,	-26
-400,	660,	19548,	-18,	64,	-13
-384,	624,	19636,	-7,	78,	-28
-292,	628,	19684,	-2,	60,	-1
-336,	672,	19732,	-6,	76,	-20
-232,	724,	19568,	-12,	71,	-15
-376,	724,	19816,	-2,	69,	-15
-392,	580,	19776,	-11,	67,	-22
-336,	680,	19684,	-7,	77,	-33
-320,	700,	19604,	-19,	86,	-21
-352,	664,	19772,	-1,	73,	-25
-308,	676,	19648,	-26,	85,	-22
-252,	644,	19680,	-3,	59,	-19
-224,	744,	19652,	-13,	60,	-21
-292,	612,	19536,	-20,	83,	-20
-324,	604,	19620,	-39,	71,	-19
-336,	700,	19560,	-20,	73,	-23
-340,	692,	19648,	14,	96,	-12
-308,	756,	19504,	-11,	65,	-30
-360,	612,	19704,	4,	72,	-10
-372,	684,	19696,	-17,	62,	-23
-380,	672,	19576,	-18,	102,	-22
-208,	592,	19620,	-8,	100,	-32
-432,	748,	19692,	19,	65,	-21
-324,	584,	19684,	10,	81,	1
-356,	568,	19692,	-4,	69,	-12
-332,	640,	19560,	3,	79,	-10
-368,	708,	19548,	6,	98,	-25
-352,	736,	19724,	-10,	85,	-20
-256,	628,	19644,	-21,	61,	-15
-344,	648,	19584,	-21,	78,	-27
-376,	652,	19660,	-23,	69,	-21
-284,	688,	19692,	-29,	84,	-33
-324,	716,	19544,	-10,	86,	-35
-284,	720,	19640,	2,	71,	3
-412,	584,	19472,	-11,	69,	-19
-224,	760,	19572,	-3,	66,	-2
-324,	636,	19704,	-27,	80,	-15
-300,	644,	19704,	-2,	61,	-12
-432,	716,	19748,	-15,	60,	-20
-384,	588,	19580,	2,	74,	-30
-360,	752,	19716,	3,	73,	-27
-328,	668,	19616,	-5,	82,	-24
-336,	732,	19644,	-6,	66,	-17
-312,	664,	19600,	-14,	77,	-28
-220,	716,	19764,	0,	77,	-27
-324,	636,	19616,	-8,	73,	-28
-308,	680,	19512,	-12,	69,	-26
-332,	632,	19732,	-18,	77,	-15
-388,	712,	19488,	-15,	84,	-19
-328,	692,	19664,	-8,	93,	-20
-280,	624,	19700,	-3,	83,	-15
-296,	648,	19708,	0,	64,	-30
-388,	668,	19584,	-11,	70,	-14
-412,	648,	19712,	-11,	84,	-24
-316,	708,	19644,	6,	68,	-13
-328,	708,	19692,	-4,	74,	-8
-400,	728,	19584,	-16,	71,	-27
-360,	644,	19588,	-3,	48,	-27
-272,	624,	19628,	-3,	75,	-40
-340,	656,	19584,	-3,	69,	-22
-268,	596,	19656,	12,	88,	-3
-312,	620,	19556,	-2,	53,	-12
-404,	684,	19548,	-10,	85,	-9
-304,	664,	19764,	-7,	78,	-23
-384,	744,	19604,	1,	86,	-24
-256,	632,	19400,	-11,	73,	-23
-352,	580,	19572,	-6,	68,	-6
-348,	660,	19740,	-11,	80,	-30
-304,	604,	19632,	-13,	62,	-12
-296,	548,	19792,	3,	84,	-8
-360,	672,	19520,	-6,	80,	-16
-248,	620,	19664,	-13,	87,	-43
-408,	660,	19760,	-28,	81,	-13
-252,	504,	19760,	-1,	66,	-19
-276,	652,	19704,	8,	62,	-19
-320,	700,	19552,	-11,	67,	-6
-348,	708,	19504,	-3,	78,	-48
-336,	620,	19588,	-3,	86,	-17
-444,	588,	19568,	12,	71,	-31
-296,	564,	19604,	8,	68,	-12
-296,	628,	19660,	-25,	108,	-28
-308,	688,	19608,	-9,	96,	-17
-288,	688,	19656,	-11,	73,	-20
-340,	644,	19704,	-4,	93,	-14
-328,	628,	19672,	5,	103,	-7
-324,	752,	19760,	-16,	70,	-19
-356,	664,	19672,	0,	75,	-8
-312,	640,	19664,	-13,	76,	-23
-380,	760,	19632,	-12,	66,	-28
-364,	664,	19788,	0,	61,	-22
-312,	744,	19492,	2,	91,	-27
-268,	692,	19700,	5,	77,	-7
-336,	700,	19576,	6,	65,	-1
-312,	644,	19864,	-10,	86,	-19
-396,	696,	19580,	-21,	69,	-22
-292,	716,	19692,	0,	86,	-21
-292,	652,	19628,	7,	68,	0
-484,	632,	19788,	1,	85,	-14
-392,	688,	19740,	-21,	67,	-35
-312,	632,	19728,	-29,	72,	-25
-308,	808,	19708,	-9,	78,	-14
-272,	668,	19760,	-11,	74,	-26
-324,	688,	19868,	-30,	79,	-10
-292,	716,	19700,	4,	83,	-17
-320,	716,	19652,	5,	76,	-10
-356,	632,	19592,	-10,	82,	-16
-360,	660,	19588,	-8,	77,	-18
-320,	692,	19644,	-8,	68,	-36
-348,	668,	19688,	-20,	95,	-27
-296,	716,	19712,	5,	79,	-16
-360,	700,	19540,	-12,	73,	-29
-348,	760,	19480,	-1,	82,	-19
-336,	624,	19636,	5,	76,	-13
-404,	704,	19784,	7,	80,	-9
-328,	652,	19608,	14,	78,	-29
-316,	692,	19776,	-14,	74,	-43
-368,	608,	19620,	-23,	85,	-17
-408,	668,	19624,	-4,	71,	6
-292,	580,	19620,	-22,	59,	-26
-360,	640,	19652,	-1,	60,	-8
-472,	668,	19556,	7,	80,	-8
-328,	652,	19472,	-15,	74,	-22
-316,	668,	19728,	-17,	68,	-29
-260,	768,	19448,	6,	92,	-18
-328,	748,	19708,	-20,	99,	-24
-196,	708,	19660,	-35,	74,	-37
-276,	660,	19712,	1,	61,	-24
-360,	724,	19644,	5,	74,	-26
-312,	740,	19684,	-20,	70,	-21
-340,	624,	19672,	-23,	66,	8
-328,	652,	19604,	-9,	69,	-15
-396,	732,	19636,	-8,	66,	-16
-408,	664,	19552,	-23,	87,	-21
-280,	668,	19548,	-4,	81,	-43
-360,	720,	19616,	-29,	77,	-15
-256,	704,	19596,	-17,	77,	-14
-308,	692,	19644,	-18,	81,	-29
-400,	732,	19720,	-9,	84,	-25
-420,	744,	19584,	-15,	75,	-29
-408,	624,	19648,	-10,	91,	-29
-236,	640,	19484,	-3,	63,	-24
-236,	732,	19704,	-3,	92,	-23
-240,	612,	19480,	-9,	68,	-13
-296,	692,	19688,	9,	74,	-23
-344,	648,	19584,	-15,	64,	-24
-280,	692,	19624,	-258,	-258,	-258
-344,	616,	19552,	4,	58,	-16
-244,	632,	19840,	-19,	65,	-25
-328,	676,	19652,	-7,	80,	-12
-260,	692,	19556,	3,	78,	-17
-368,	796,	19664,	-8,	84,	-3
-256,	596,	19636,	-27,	78,	-24
-360,	624,	19544,	-8,	65,	-7
-348,	700,	19592,	-7,	80,	-25
-276,	580,	19652,	3,	74,	-26
-260,	748,	19636,	-15,	69,	-26
-248,	612,	19592,	-7,	69,	-12
-240,	644,	19788,	-9,	68,	-13
-308,	748,	19656,	-16,	73,	10
-372,	580,	19648,	-17,	68,	-20
-340,	680,	19628,	-8,	83,	-32
-392,	604,	19688,	-10,	63,	8
-380,	644,	19740,	-24,	76,	-37
-192,	776,	19652,	-24,	83,	-11
-372,	680,	19668,	1,	84,	-15
-312,	656,	19728,	-28,	78,	-38
-336,	680,	19764,	-10,	68,	-21
-272,	600,	19716,	-12,	81,	-22
-284,	724,	19640,	-9,	75,	-20
-328,	752,	19612,	4,	78,	-17
-308,	788,	19668,	-5,	55,	-11
-316,	668,	19704,	-20,	76,	-9
-356,	672,	19684,	-16,	56,	-21
-316,	692,	19556,	-28,	68,	-10
-284,	724,	19568,	-21,	89,	-22
-356,	716,	19624,	-16,	73,	-27
-320,	724,	19620,	-20,	85,	-11
-344,	572,	19636,	-23,	75,	-18
-392,	648,	19676,	-14,	56,	-17
-276,	664,	19504,	-14,	75,	-8
-408,	792,	19688,	5,	65,	-7
-392,	672,	19640,	-8,	69,	-26
-268,	640,	19728,	4,	68,	-17
-388,	688,	19616,	-8,	80,	-15
-340,	688,	19688,	0,	59,	-31
-356,	692,	19732,	-12,	65,	-31
-280,	616,	19520,	-25,	84,	-29
-332,	752,	19728,	-24,	98,	-2
-352,	636,	19484,	-11,	74,	-27
-300,	692,	19644,	-10,	63,	-11
-340,	720,	19648,	-3,	86,	-26
-336,	720,	19704,	-6,	75,	-21
-388,	692,	19564,	-25,	54,	-11
-336,	684,	19608,	12,	95,	-32
-352,	628,	19608,	-2,	73,	-17
-320,	680,	19460,	-19,	72,	-7
-296,	660,	19596,	-1,	70,	-35
-336,	788,	19664,	-2,	80,	-15
-304,	732,	19572,	5,	65,	-14
-396,	688,	19780,	-13,	63,	-21
-308,	608,	19480,	-11,	81,	-18
-352,	680,	19720,	-21,	77,	-5
-388,	612,	19664,	-15,	78,	-9
-392,	748,	19572,	-19,	74,	-28
-472,	724,	19648,	2,	95,	-5
-332,	632,	19440,	-20,	83,	-31
-348,	652,	19696,	-29,	80,	2
-320,	664,	19468,	14,	68,	-9
-340,	700,	19628,	-3,	63,	-23
-300,	636,	19588,	-4,	85,	-14
-380,	680,	19668,	-8,	66,	-14
-184,	700,	19732,	-4,	86,	-22
-284,	796,	19740,	-23,	56,	-11
-308,	648,	19596,	17,	84,	-1
-296,	652,	19612,	-12,	75,	-31
-336,	620,	19572,	-7,	61,	-25
-320,	696,	19712,	-16,	66,	-18
-220,	616,	19784,	-13,	76,	-18
-324,	676,	19608,	7,	76,	-14
-280,	624,	19728,	-15,	86,	5
-344,	740,	19568,	-16,	65,	-15
-480,	716,	19772,	-24,	87,	-8
-332,	692,	19748,	-16,	62,	-49
-340,	748,	19792,	-14,	65,	-20
-384,	600,	19724,	-19,	81,	-3
-416,	708,	19544,	3,	77,	-10
-456,	644,	19608,	-9,	81,	-1
-228,	636,	19648,	-2,	72,	-20
-364,	632,	19652,	-5,	74,	-24
-424,	604,	19792,	-37,	83,	-30
-380,	572,	19604,	-9,	91,	-15
-376,	664,	19624,	-5,	79,	-36
-336,	648,	19752,	-12,	82,	-22
-296,	696,	19672,	-3,	67,	-23
